year,month,product,mrp_rs_per_mt,source_url
2020,12,16-20-0-13,18559.788,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,20-20-0,19000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,20-20-0-13,19647.798,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,20-20-0-13(UAP),21600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,24-24-0,25600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,24-24-0-8,26200.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,28-28-0,25500.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,Amm Sulphate,13150.293,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,Boronated 12-32-16,24600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,City Compost,4602.675,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,DAP,24809.127,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,Imported 10-26-26,24134.483,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,Imported 12-32-16,23800.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,Imported 15-15-15-9,18862.5,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,Imported 16-16-16,21716.763,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,Imported 16-20-0-13,18700.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,Imported 20-20-0-13,19627.029,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,Imported DAP,24320.641,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,MOP,17472.495,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,SSP-Boronated,8973.486,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,SSP-Granular,8583.014,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,SSP-Powdered,8160.55,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,SSP-Zincated(Granular),8750.33,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,SSP-Zincated(Powder),8334.114,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,SSP-Zincated-Boronated(Granular),9654.005,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,Urea,5360.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2020,12,Zincated 10-26-26,24700.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-December-2020.pdf
2021,1,10-26-26,24542.868,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,12-32-16,24774.839,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,14-28-0-0,24000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,14-35-14,25645.597,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,15-15-15,21208.163,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,15-15-15-9,20800.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,16-20-0-13,18569.29,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,19-19-19,25700.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,20-20-0,19000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,20-20-0-13,19605.901,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,20-20-0-13(UAP),21600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,24-24-0,25600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,24-24-0-8,26200.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,28-28-0,25500.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,Amm Sulphate,13155.949,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,Boronated 12-32-16,24600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,City Compost,4579.964,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,DAP,24796.047,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,Imported 10-26-26,24169.565,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,Imported 12-32-16,23803.834,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,Imported 15-15-15-9,18802.685,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,Imported 16-16-16,21719.884,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,Imported 16-20-0-13,18700.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,Imported 20-20-0-13,19626.837,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,Imported DAP,24219.396,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,MOP,17468.876,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,SSP-Boronated,8947.013,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,SSP-Granular,8542.55,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,SSP-Powdered,8137.838,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,SSP-Zincated(Granular),8763.045,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,SSP-Zincated(Powder),8272.511,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,SSP-Zincated-Boronated(Granular),9805.294,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,Urea,5360.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,1,Zincated 10-26-26,24700.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-month-of-January-2021.pdf
2021,2,10 26 26,24566.77,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,12-32-16,24822.25,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,14-28-0-0,24000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,14-35-14,25640.56,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,15-15-15,21200.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,16-20-0-13,18556.08,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,19-19-19,25700.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,20-20-0,19000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,20-20-0-13,19628.14,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,20-20-0-13(UAP),21600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,24-24-0,26600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,24-24-0-8,26200.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,28-28-0,25500.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,Amm Sulphate,13155.37,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,Boronated 12-32-16,24600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,City Compost,4758.7,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,DAP,24866.23,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,Imported 10-26-26,24650.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,Imported 12-32-16,23807.02,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,Imported 15-15-15-9,18560.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,Imported 16-16-16,21726.09,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,Imported 16-20-0-13,18700.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,Imported 20-20-0-13,19758.77,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,Imported DAP,24193.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,MOP,17496.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,SSP-Boronated,8955.58,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,SSP-Granular,8503.54,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,SSP-Powdered,8051.69,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,SSP-Zincated(Granular),8749.48,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,SSP-Zincated(Powder),8247.02,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,SSP-Zincated-Boronated(Granular),9841.6,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,Urea,5360.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,2,Zincated 10-26-26,24700.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-for-the-month-of-February-2021.pdf
2021,3,10-26-26,26183.36,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,12-32-16,24949.35,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,14-28-0-0,24000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,14-35-14,25733.96,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,15-15-15,21200.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,15-15-15-9,24000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,16-20-0-13,19042.66,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,19-19-19,30000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,20-20-0,19000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,20-20-0-13,20672.82,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,20-20-0-13(UAP),21600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,24-24-0,27000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,24-24-0-8,26200.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,28-28-0,26642.86,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,Amm Sulphate,13603.08,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,Boronated 12-32-16,24600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,City Compost,4578.93,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,DAP,26235.06,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,Imported 10-26-26,25300.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,Imported 12-32-16,23810.06,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,Imported 15-15-15-9,18541.18,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,Imported 16-16-16,22685.8,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,Imported 16-20-0-13,18700.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,Imported 20-20-0-13,20869.12,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,Imported DAP,26876.25,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,MOP,17498.16,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,Neem Coated Urea(45 Kg),5291.78,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,SSP-Boronated,8983.71,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,SSP-Granular,8570.56,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,SSP-Powdered,8083.34,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,SSP-Zincated(Granular),8846.17,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,SSP-Zincated(Powder),8310.36,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,SSP-Zincated-Boronated(Granular),9837.65,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,3,Urea,5360.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-March-2021.pdf
2021,4,12-32-16,26131.53,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,14-28-0-0,26000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,14-35-14,26071.8,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,15-15-15,21200.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,16-20-0-13,19488.91,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,19-19-19,33104.48,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,20-20-0,19000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,20-20-0-13,21644.92,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,20-20-0-13(UAP),21600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,24-24-0,29666.67,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,24-24-0-8,26200.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,26-10-2026,27639.92,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,28-28-0,28782.61,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,Amm Sulphate,14823.51,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,Boronated 12-32-16,24600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,City Compost,4449.72,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,DAP,27839.49,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,Imported 12-32-16,24165.56,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,Imported 15-15-15-9,18408.54,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,Imported 16-16-16,23806.15,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,Imported 16-20-0-13,18700.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,Imported 20-20-0-13,22026.55,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,Imported DAP,28512.11,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,MOP,18306.68,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,SSP-Boronated,9224.42,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,SSP-Granular,8824.91,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,SSP-Powdered,8296.01,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,SSP-Zincated(Granular),9194.81,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,SSP-Zincated(Powder),8648.28,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,SSP-Zincated-Boronated(Granular),10334.29,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,4,Urea,5360.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-April-2021.pdf
2021,5,10-26-26,32742.29,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,12-32-16,32123.1,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,14-28-0-0,33425.81,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,14-35-14,26604.65,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,15-15-15,21200.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,15-15-15-9,23000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,16-20-0-13,24026.74,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,19-19-19,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,20-20-0,23064.52,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,20-20-0-13,24901.52,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,24-24-0,35661.29,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,28-28-0,32704.54,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,Amm Sulphate,15295.14,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,Boronated 12-32-16,33329.03,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,City Compost,4563.3,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,DAP,31940.22,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,Imported 10-26-26,28814.82,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,Imported 12-32-16,24251.05,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,Imported 15-15-15-9,20408.66,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,Imported 16-16-16,24776.21,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,Imported 16-20-0-13,20575.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,Imported 20-20-0-13,24322.64,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,Imported DAP,29915.78,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,MOP,19058.45,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,Neem Coated Urea(45 Kg),25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,SSP-Boronated,9479.84,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,SSP-Granular,8869.89,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,SSP-Powdered,8394.35,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,SSP-Zincated(Granular),9310.38,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,SSP-Zincated(Powder),8693.34,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,SSP-Zincated-Boronated(Granular),10788.16,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,5,Urea,5360.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-bulletin-for-the-month-of-May-2021.pdf
2021,6,10-26-26,25727.7,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,12-32-16,25399.7,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,14-28-0-0,25600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,14-35-14,28000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,15-15-15,23600.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,15-15-15-9,23000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,16-20-0-13,18927.2,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,19-19-19,31500.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,20-20-0,19000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,20-20-0-13,21001.5,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,24-24-0,29000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,24-24-0-8,30000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
2021,6,28-28-0,29000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly-Bulletin-month-June-2021.pdf
