zone_id,crop,week_start,era5_tmax,era5_tmin,era5_tmean,era5_dtr,era5_heat_35,era5_heat_38,chirps_rain_mm,chirps_rain_max,chirps_excess,s2_ndvi,s2_evi,s2_valid_frac,s2_ndvi_anom,modis_ndvi,modis_evi,modis_lst_mean,modis_lst_max,modis_lst_frac35
O2_Pimpalgaon,onion,2021-05-17,31.795215205717682,22.716946289762795,26.82214390459274,9.078268915954888,1.1588815115972975,0.1269121647313463,4.135550003005477,2.6448960304260254,0.0,0.2263661812308456,0.1569069879164863,0.8112261483231964,-0.004976156432309503,0.3028202151525378,0.1842598032701121,39.31593141376747,51.670000000000016,0.8577748163048922
O2_Pimpalgaon,onion,2021-05-24,34.29016920649286,23.15891784237471,27.780159649160442,11.131251364118151,2.998566790488169,0.6252303372429728,99.8096660563487,45.71080780029297,0.0,0.2263661812308456,0.1569069879164863,0.8112261483231964,-0.0018910099723065399,0.3549730246889818,0.1927110056342429,38.458160824877645,48.09000000000003,0.90791030288323
O2_Pimpalgaon,onion,2021-05-31,32.535234309395406,23.499246711986114,27.009840419662623,9.03598759740929,1.6388312030185148,0.1268536663839246,348.6444352757435,104.21480560302734,0.0013333726658603,0.2480018875669094,-321461.94373372063,0.5482054358573005,0.016137233973797488,0.3549730246889818,0.1927110056342429,38.475766467135344,50.63000000000005,0.8218578860103948
O2_Pimpalgaon,onion,2021-06-07,29.510871963480863,23.014731381597688,25.49337237492219,6.496140581883174,0.0243645617011319,0.0,22.011017591593728,17.51002311706543,0.0,0.2480018875669094,-321461.94373372063,0.5482054358573005,0.02861871669570551,0.3911797512803491,0.2289834378024802,35.03730533069008,47.870000000000005,0.5610405478464582
O2_Pimpalgaon,onion,2021-06-14,29.15233693927906,22.646073558536994,25.126269807189413,6.506263380742068,0.006464067390096205,0.0,73.4249520527936,32.168025970458984,0.0,0.2480018875669094,-321461.94373372063,0.5482054358573005,0.019134239595020863,0.3911797512803491,0.2289834378024802,33.05863843879881,44.690000000000055,0.3499674008875846
O2_Pimpalgaon,onion,2021-06-21,27.761992706276992,22.094942129328476,24.363829364704042,5.6670505769485136,0.0,0.0,230.4795558519,82.4834213256836,0.0,0.3342267542130394,43816232.226644605,0.6621662161346621,0.0800447437369291,0.46204760156754,0.2838504367155092,32.46304100624027,42.83000000000004,0.2480404648049736
O2_Pimpalgaon,onion,2021-06-28,29.51400256441658,22.243001028909436,25.34199124410699,7.271001535507142,0.0159115504986984,0.0,15.28274769565641,15.121658325195312,0.0,0.3342267542130394,43816232.226644605,0.6621662161346621,0.07079509633484316,0.46204760156754,0.2838504367155092,36.29363409537903,47.23000000000002,0.6206438896671277
O2_Pimpalgaon,onion,2021-07-05,30.097192483869115,22.592301701665523,25.751961743331655,7.504890782203589,0.1529146801602855,0.0,341.98673253592636,155.83853149414062,0.0360217115549131,0.3035338870166097,-128894899.74204756,0.2668616820564868,0.031307743797513776,0.46204760156754,0.2838504367155092,36.29363409537903,47.23000000000002,0.6206438896671277
O2_Pimpalgaon,onion,2021-07-12,28.26606557625009,22.704851546541565,24.733215212835976,5.561214029708521,0.0,0.0,158.08056877880279,124.4578857421875,0.007717041800643,0.3035338870166097,-128894899.74204756,0.2668616820564868,0.0472428687674204,0.6122561411402747,0.3567876465699912,29.582644787923027,36.93000000000001,0.0213128975453421
O2_Pimpalgaon,onion,2021-07-19,25.40587331180228,22.46580191654269,23.578743957546322,2.9400713952595865,0.0,0.0,363.2427850979442,186.9510498046875,0.1511077022921029,0.3930124752374263,25955145.474983644,0.3986258205530368,0.11653573914282583,0.6122561411402747,0.3567876465699912,23.017419354838736,24.99000000000001,0.0
O2_Pimpalgaon,onion,2021-07-26,25.90092776709565,22.088771757365397,23.47272437109557,3.8121560097302516,0.0,0.0,105.03159138495323,55.09180450439453,0.0,0.3930124752374263,25955145.474983644,0.3986258205530368,0.08477715832303995,0.5901529888131696,0.4156573542325095,25.943072560283998,35.85000000000002,0.023326868893849
O2_Pimpalgaon,onion,2021-08-02,27.06642822014925,21.98992865993963,24.037929835941423,5.076499560209618,0.0,0.0,11.248408683419989,7.631567478179932,0.0,0.3893512784808913,12361864.259942248,0.2574829707481831,0.06228117080585849,0.5901529888131696,0.4156573542325095,32.32773866602648,41.83000000000004,0.2381299568943962
O2_Pimpalgaon,onion,2021-08-09,27.502826091414242,21.651455126537805,24.073223322330676,5.851370964876438,0.0,0.0,17.75230646567547,12.99837875366211,0.0,0.3893512784808913,12361864.259942248,0.2574829707481831,0.07948691717550094,0.6488484935047938,0.4444000360914937,29.05322050209133,40.39000000000004,0.0830738245789071
O2_Pimpalgaon,onion,2021-08-16,24.62058024302086,21.281864478103987,22.552965700624863,3.338715764916874,0.0,0.0,454.30937164291635,200.94525146484372,0.0837753326056815,0.3893512784808913,12361864.259942248,0.2574829707481831,0.037770103834574964,0.6488484935047938,0.4444000360914937,29.410523658127538,38.650000000000034,0.0108110529517614
O2_Pimpalgaon,onion,2021-08-23,27.677909850965793,21.08183153335553,24.01612323618071,6.596078317610264,0.0,0.0,257.14018023599596,112.47257995605467,0.003716923803062,0.4313055147293944,-64206928.97735187,0.4308673173348685,0.01676820510396898,0.6857880553265789,0.4631876229481481,31.670667829585053,40.150000000000034,0.1473300170681934
O2_Pimpalgaon,onion,2021-08-30,25.96212725503914,21.6473381067314,23.29300586620335,4.314789148307738,0.0,0.0,200.21901427328368,109.74028778076172,0.0046019056609339,0.4313055147293944,-64206928.97735187,0.4308673173348685,-0.014920702509233719,0.6857880553265789,0.4631876229481481,31.670667829585053,40.150000000000034,0.1473300170681934
O2_Pimpalgaon,onion,2021-09-06,26.262733835027188,22.15675008299624,23.68808385734666,4.105983752030947,0.0,0.0,661.9246703158465,168.994873046875,0.202696244726983,0.3740820206543013,31108401.86666458,0.4453173919680997,-0.057034361743613204,0.6857880553265789,0.4631876229481481,25.96469179551817,31.31,0.0
O2_Pimpalgaon,onion,2021-09-13,25.92627079186314,21.417846123703754,23.281183131301365,4.508424668159384,0.0,0.0,74.40787294337262,24.59252548217773,0.0,0.3740820206543013,31108401.86666458,0.4453173919680997,-0.04328021409377619,0.7217307533407867,0.4850983197288561,28.893183319929967,34.97000000000003,0.0
O2_Pimpalgaon,onion,2021-09-20,26.198221431535185,21.66800684509263,23.382306061242883,4.530214586442551,0.0,0.0,672.9306389512328,149.6491241455078,0.20665506357119665,0.4283922911534564,-26125794.802384324,0.4466274585122783,-0.010106532503027621,0.7217307533407867,0.4850983197288561,27.88659916599908,38.09000000000003,0.0031429099648733
O2_Pimpalgaon,onion,2021-09-27,27.360893635841386,21.290366191343328,23.85519656970438,6.070527444498059,0.0,0.0,114.4178247399595,44.96802520751953,0.0,0.4283922911534564,-26125794.802384324,0.4466274585122783,-0.06932250623829028,0.6704999103914029,0.4012608635075995,29.92757067534568,36.79000000000002,0.0003315680045977425
O2_Pimpalgaon,onion,2021-10-04,29.15647228094304,21.616676352008245,24.8562106802623,7.539795928934798,0.0,0.0,152.1666289504262,41.57389450073242,0.0,0.4283922911534564,-26125794.802384324,0.4466274585122783,-0.048162115314292986,0.6704999103914029,0.4012608635075995,30.14394566646361,36.150000000000034,0.0019870126693178
O2_Pimpalgaon,onion,2021-10-11,28.88018227196877,20.200459709264212,24.43389151595172,8.679722562704557,0.0,0.0,24.905090587508862,14.670156478881836,0.0,0.514235576106983,0.3458809563651144,0.8545291285599894,0.040278356207680666,0.5973279913228907,0.3423693176873771,33.0764389485261,39.59000000000003,0.3235850907233303
O2_Pimpalgaon,onion,2021-10-18,28.350400687258432,17.67754682232454,22.931901238034865,10.672853864933893,0.0,0.0,8.184364735248487,2.431463718414306,0.0,0.514235576106983,0.3458809563651144,0.8545291285599894,0.036139172992930124,0.5973279913228907,0.3423693176873771,31.433391480715983,37.13000000000005,0.0334015462376077
