crop,state,state_code,district,market,market_id,week_start,iso_year,iso_week,modal_price_weighted,arrivals_tonnes_week,trading_days,imputed,imputed_method
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-01-02,2017,1,386.44109055501457,821.6,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-01-09,2017,2,383.68412723532214,631.8999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-01-16,2017,3,384.1322314049587,1270.5,7.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-01-23,2017,4,527.2132317943835,840.4000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-01-30,2017,5,497.4906367041198,534.0,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-02-06,2017,6,463.4938271604938,810.0,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-02-13,2017,7,412.2736418511066,894.6,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-02-20,2017,8,423.70378719567174,887.2,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-02-27,2017,9,335.7992073976222,1059.8,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-03-06,2017,10,347.314702308627,823.0,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-03-13,2017,11,399.99999999999994,789.0000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-03-20,2017,12,399.99999999999994,1062.4,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-03-27,2017,13,400.0,1035.2,7.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-04-03,2017,14,425.3867908833804,601.1000000000001,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-04-10,2017,15,420.71855032994654,954.7,7.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-04-17,2017,16,377.54424778761063,723.1999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-04-24,2017,17,306.5551537070524,884.8000000000001,7.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-05-01,2017,18,317.12636305323923,935.4000000000001,7.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-05-08,2017,19,300.0,650.1,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-05-15,2017,20,305.4704157782516,750.4,7.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-05-22,2017,21,310.6560347952157,827.6999999999999,7.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-05-29,2017,22,349.99999999999994,266.1,3.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-06-05,2017,23,364.83673469387753,490.0,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-06-12,2017,24,365.66761112094923,564.6999999999999,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-06-19,2017,25,461.37910624445107,675.8,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-06-26,2017,26,431.3328729281768,724.0,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-07-03,2017,27,463.2154340836013,1088.5,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-07-10,2017,28,400.0,817.5,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-07-17,2017,29,463.3953095288401,946.6,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-07-24,2017,30,533.1043956043956,946.4000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-07-31,2017,31,525.9344262295082,762.5,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-08-07,2017,32,526.9659364315562,789.7,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-08-14,2017,33,548.0443796929284,892.3000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-08-21,2017,34,550.0,721.5,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-08-28,2017,35,558.2891481088724,848.7,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-09-04,2017,36,533.4358262249553,1008.2,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-09-11,2017,37,426.853283015838,996.3399999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-09-18,2017,38,373.9803591966735,1130.3,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-09-25,2017,39,408.03848541278705,966.6,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-10-02,2017,40,473.4389082013647,776.7,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-10-09,2017,41,416.37173128944994,887.2,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-10-16,2017,42,454.70916106902956,699.7,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-10-23,2017,43,446.9377251672671,971.5,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-10-30,2017,44,516.4109190760781,1238.2,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-11-06,2017,45,407.39706908583383,716.5000000000001,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-11-13,2017,46,509.5195978028117,1074.1,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-11-20,2017,47,550.0,1062.5,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-11-27,2017,48,565.347533632287,892.0,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-12-04,2017,49,483.8948233360723,1095.3,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-12-11,2017,50,424.29343047355854,796.1000000000001,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-12-18,2017,51,420.5586743933358,1104.3999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2017-12-25,2017,52,301.58730158730157,844.2,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-01-01,2018,1,336.8557403872376,1100.1,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-01-08,2018,2,336.53204464388443,869.1000000000001,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-01-15,2018,3,332.14203233256353,866.0,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-01-22,2018,4,350.8511232035719,716.7,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-01-29,2018,5,450.6245963649783,1083.9,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-02-05,2018,6,416.0029211295034,1027.0,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-02-12,2018,7,373.13630115258536,945.7,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-02-19,2018,8,353.7473334913487,1265.6999999999998,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-02-26,2018,9,386.7136150234742,788.1,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-03-05,2018,10,298.31823638546325,916.3000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-03-12,2018,11,320.76095538886693,1013.2,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-03-19,2018,12,342.1909903201787,1074.4,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-03-26,2018,13,366.98910497912635,982.1,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-04-02,2018,14,352.8495227400337,712.4,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-04-09,2018,15,377.8595041322314,726.0,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-04-16,2018,16,398.1576879420239,1145.3,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-04-23,2018,17,435.1156069364162,657.4,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-04-30,2018,18,443.4626347750651,806.8999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-05-07,2018,19,399.99999999999994,867.8000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-05-14,2018,20,431.75096309183544,804.7,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-05-21,2018,21,452.30435924369755,761.5999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-05-28,2018,22,471.5856212191716,859.6000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-06-04,2018,23,585.6981311748602,840.0999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-06-11,2018,24,538.6764176957199,834.1,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-06-18,2018,25,620.7966813274691,1000.4,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-06-25,2018,26,574.8573509772975,823.7,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-07-02,2018,27,531.8888634804482,874.5999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-07-09,2018,28,517.8869381148052,803.1,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-07-16,2018,29,526.3173880030372,658.5,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-07-23,2018,30,677.3760078182263,818.5999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-07-30,2018,31,574.2969738250462,1027.7,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-08-06,2018,32,653.4739573323081,1040.6000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-08-13,2018,33,607.1019715921136,943.4,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-08-20,2018,34,590.6720528828497,816.9000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-08-27,2018,35,572.4351771823682,925.6,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-09-03,2018,36,682.3939986953685,766.5,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-09-10,2018,37,570.8228460793803,1033.0000000000002,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-09-17,2018,38,651.43470790378,931.2,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-09-24,2018,39,661.932568647897,863.1000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-10-01,2018,40,709.2886020285127,1409.8999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-10-08,2018,41,641.1903887133515,1360.8999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-10-15,2018,42,638.7774179302222,1358.6000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-10-22,2018,43,604.7786616752456,1068.5,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-10-29,2018,44,617.9890065692451,745.9000000000001,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-11-05,2018,45,637.7650942098749,727.1,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-11-12,2018,46,738.4044694986915,993.3999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-11-19,2018,47,600.3716028840821,901.4999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-11-26,2018,48,509.30353065167753,1138.6,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-12-03,2018,49,448.55128098139033,1198.3,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-12-10,2018,50,494.87427144046626,1201.0,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-12-17,2018,51,495.2491660770242,989.3,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-12-24,2018,52,495.0923356616592,1045.1,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2018-12-31,2019,1,510.85666238005734,1010.9000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-01-07,2019,2,459.96578272027375,1052.1,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-01-14,2019,3,414.5269257668098,1000.9000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-01-21,2019,4,390.9433606634625,1061.1,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-01-28,2019,5,410.7584269662922,1103.6,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-02-04,2019,6,432.1192989068978,1061.2,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-02-11,2019,7,476.7011682721869,975.8,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-02-18,2019,8,478.5155495460691,1035.4,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-02-25,2019,9,472.6809097174362,1160.8000000000002,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-03-04,2019,10,447.4318199277868,1301.6999999999998,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-03-11,2019,11,504.14673046251994,1254.0,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-03-18,2019,12,533.2123987319478,851.7000000000002,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-03-25,2019,13,571.5090689238211,826.9999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-04-01,2019,14,586.8176569855227,1125.8999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-04-08,2019,15,468.01564722617354,1124.8,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-04-15,2019,16,455.7694381537798,927.3,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-04-22,2019,17,485.5017435102673,1290.5,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-04-29,2019,18,511.00657108721623,669.6,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-05-06,2019,19,417.72218002278765,1053.2,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-05-13,2019,20,497.71362139120333,516.0999999999999,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-05-20,2019,21,510.0668043240617,823.3,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-05-27,2019,22,493.28025093497405,828.9,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-06-03,2019,23,464.78591694609236,775.4,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-06-10,2019,24,513.0791277258567,802.5,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-06-17,2019,25,483.71638876370736,665.7,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-06-24,2019,26,491.6096431203285,949.9,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-07-01,2019,27,552.3088613514145,855.4,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-07-08,2019,28,514.5930755395684,889.5999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-07-15,2019,29,603.146753511093,982.6,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-07-22,2019,30,598.6388485997991,896.3000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-07-29,2019,31,749.9059422374681,903.7,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-08-05,2019,32,707.2857569423709,1004.7,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-08-12,2019,33,740.4913373037358,738.8,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-08-19,2019,34,507.18238038407287,921.7,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-08-26,2019,35,790.0958292497006,918.3,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-09-02,2019,36,710.9330280480824,698.8000000000001,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-09-09,2019,37,918.5461373390558,932.0,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-09-16,2019,38,707.4061466640733,1028.1999999999998,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-09-23,2019,39,725.1539138082674,1137.0,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-09-30,2019,40,755.1432070208858,1469.8999999999999,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-10-07,2019,41,783.5643276975545,1378.1000000000001,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-10-14,2019,42,795.7553475935829,1047.2,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-10-21,2019,43,680.7791205965543,1166.7,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-10-28,2019,44,645.7856544794864,1074.9,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-11-04,2019,45,853.5086964008956,1161.3999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-11-11,2019,46,690.5113431760893,1110.8,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-11-18,2019,47,862.7864897466828,1160.6,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-11-25,2019,48,909.5438268721782,642.3,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-12-02,2019,49,970.4005281690143,1135.9999999999998,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-12-09,2019,50,1312.7813778990453,1172.7999999999997,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-12-16,2019,51,1258.0268481059213,1087.6,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-12-23,2019,52,1383.430140458338,946.8999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2019-12-30,2020,1,972.053756030324,435.29999999999995,2.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-01-06,2020,2,1510.4010532712173,987.4,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-01-13,2020,3,1478.065921420352,1216.6,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-01-20,2020,4,1328.1434941224159,1233.5,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-01-27,2020,5,994.5887445887447,646.8,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-02-03,2020,6,906.5609104233123,1159.9,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-02-10,2020,7,899.9931518575586,1168.2,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-02-17,2020,8,879.0589851463895,1164.7,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-02-24,2020,9,988.8415245737211,997.0,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-03-02,2020,10,842.8799223516362,721.1999999999999,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-03-09,2020,11,981.9282720074523,858.8,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-03-16,2020,12,1422.5584804250902,1637.3,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-03-23,2020,13,1961.721611721612,928.1999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-03-30,2020,14,1868.8120588587149,835.9000000000001,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-04-06,2020,15,1706.0861594867094,545.5,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-04-13,2020,16,2000.5472954483262,1096.3,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-04-20,2020,17,1701.7570093457944,535.0,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-04-27,2020,18,1499.9999999999998,510.00000000000006,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-05-04,2020,19,1500.0000000000002,821.9999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-05-11,2020,20,1500.0,679.5,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-05-18,2020,21,1500.0,693.4,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-05-25,2020,22,1500.0,634.0,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-06-01,2020,23,1500.0,231.0,1.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-06-08,2020,24,1620.6976744186045,,,1,linear
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-06-15,2020,25,1741.3953488372092,387.0,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-06-22,2020,26,1800.0,513.0,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-06-29,2020,27,1800.0000000000002,357.4,3.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-07-06,2020,28,1874.4027303754265,498.1,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-07-13,2020,29,1833.2799145299145,561.6,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-07-20,2020,30,1800.0,607.9,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-07-27,2020,31,1800.0,504.5,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-08-03,2020,32,1877.271192164809,296.1,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-08-10,2020,33,1800.0000000000002,719.3,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-08-17,2020,34,1913.4753697923736,736.9,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-08-24,2020,35,2282.6319816373375,784.1999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-08-31,2020,36,2465.493094728652,514.1,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-09-07,2020,37,2472.7942407500423,597.3,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-09-14,2020,38,2500.0000000000005,576.1999999999999,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-09-21,2020,39,2500.0,612.5,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-09-28,2020,40,2500.0,537.1,4.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-10-05,2020,41,2500.0,960.0,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-10-12,2020,42,2500.0000000000005,941.0999999999999,6.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-10-19,2020,43,2595.658312742676,849.8999999999999,5.0,0,observed
potato,Uttarakhand,UC,Dehradoon,Dehradoon APMC,303.0,2020-10-26,2020,44,3069.8327759197323,747.5,5.0,0,observed
