crop,horizon_weeks,market_id,market,DM_stat,p_value,mean_d,n,better_model,significant_5pct
tomato,13,1754.0,Gangoh APMC,0.9749,0.3308,140139.796235,204,M6,False
tomato,13,1755.0,Charra APMC,0.8463,0.3984,179314.897462,209,M6,False
tomato,13,1757.0,Ghiraur APMC,0.8199,0.4133,98639.119734,197,M6,False
tomato,13,1758.0,Shikohabad APMC,-0.0218,0.9826,-736.404327,134,M0,False
tomato,13,1759.0,Khair APMC,0.0898,0.9285,9873.902199,228,M6,False
tomato,13,1760.0,Safdarganj APMC,0.3672,0.7138,41008.444969,228,M6,False
tomato,13,1761.0,Jafarganj APMC,0.6123,0.541,75506.505165,204,M6,False
tomato,13,1763.0,Naanpara APMC,0.6419,0.5216,105421.596782,211,M6,False
tomato,13,1764.0,Jasra APMC,0.6876,0.4924,60465.650632,226,M6,False
tomato,13,1765.0,Dibiapur APMC,0.6504,0.5162,44730.947272,180,M6,False
tomato,13,1768.0,Baripaal APMC,0.9233,0.3568,90345.798297,228,M6,False
tomato,13,1770.0,Jasvantnagar APMC,0.4644,0.6428,44519.19426,227,M6,False
tomato,13,1771.0,Nautnava APMC,-0.1982,0.8432,-36669.626101,171,M0,False
tomato,13,1772.0,Tulsipur APMC,0.8209,0.4126,99591.182158,228,M6,False
tomato,13,1773.0,Anandnagar APMC,1.7274,0.0857,275076.966569,192,M6,False
tomato,13,1774.0,Mehmoodabad APMC,0.8784,0.3812,146733.803972,149,M6,False
tomato,13,1775.0,Sandila APMC,0.5222,0.6021,63918.861726,199,M6,False
tomato,13,1777.0,Madhoganj APMC,0.5156,0.6067,60666.991591,200,M6,False
tomato,13,1778.0,Dudhi APMC,0.6975,0.4862,44687.722715,228,M6,False
tomato,13,1779.0,Shahganj APMC,0.2216,0.8248,25407.705545,200,M6,False
tomato,13,1780.0,Mugrabaadshahpur APMC,0.5048,0.6142,57625.558564,218,M6,False
tomato,13,1785.0,Rampurmaniharan APMC,0.1961,0.8447,36327.417667,204,M6,False
tomato,13,1787.0,Hasanpur APMC,0.4375,0.6622,33508.989654,228,M6,False
tomato,13,1788.0,Sambhal APMC,1.7624,0.0793,289309.458121,228,M6,False
tomato,13,1790.0,Bilsi APMC,-1.2361,0.2182,-189867.116473,167,M0,False
tomato,13,1791.0,Najibabad APMC,1.3023,0.1948,322285.026446,151,M6,False
tomato,13,1793.0,Jalaun APMC,-0.4081,0.6836,-33988.048198,228,M0,False
tomato,13,1794.0,Maudaha APMC,0.1641,0.8699,29261.082038,134,M6,False
tomato,13,1795.0,Bharuasumerpur APMC,0.9983,0.3193,116295.227338,203,M6,False
tomato,13,1799.0,Chirgaon APMC,0.4845,0.6286,67183.561664,192,M6,False
tomato,13,1800.0,Moth APMC,0.2737,0.7846,33471.856513,192,M6,False
tomato,13,1804.0,Barwala APMC,0.9945,0.321,86194.92345,228,M6,False
tomato,13,1805.0,Barara APMC,0.6271,0.5313,89841.093605,209,M6,False
tomato,13,1808.0,Naraingarh APMC,0.9202,0.3584,59332.894588,228,M6,False
tomato,13,1809.0,Shahzadpur APMC,1.2572,0.21,107655.037309,228,M6,False
tomato,13,1810.0,Jagadhri APMC,1.3033,0.1938,67840.848187,228,M6,False
tomato,13,1811.0,Chhachrauli APMC,0.0615,0.951,7427.461073,228,M6,False
tomato,13,1812.0,Mustafabad APMC,-0.0994,0.9209,-7104.424269,228,M0,False
tomato,13,1813.0,Sadhaura APMC,0.377,0.7066,20328.701177,228,M6,False
tomato,13,1814.0,Radaur APMC,-0.1614,0.8719,-13725.524676,227,M0,False
tomato,13,1823.0,Farukh Nagar APMC,-2.057,0.0408,-204789.650226,228,M0,True
tomato,13,1826.0,Punhana APMC,-1.0906,0.2766,-86121.994138,227,M0,False
tomato,13,1827.0,Tauru APMC,-1.0185,0.3095,-173420.553848,228,M0,False
tomato,13,1828.0,Barwala(Hisar) APMC,0.0033,0.9974,135.148765,186,M6,False
tomato,13,1833.0,Jakhal APMC,0.5219,0.6023,40479.561292,228,M6,False
tomato,13,1839.0,Dhand APMC,-0.4001,0.6895,-39793.495107,228,M0,False
tomato,13,1842.0,Siwan APMC,1.081,0.2809,78684.001155,228,M6,False
tomato,13,1844.0,Gharaunda APMC,-0.3049,0.7607,-38491.860892,228,M0,False
tomato,13,1852.0,Madlauda APMC,0.007,0.9944,675.532093,228,M6,False
tomato,13,1853.0,Samalkha APMC,0.6396,0.5231,53813.688602,212,M6,False
tomato,13,1860.0,Meham APMC,0.0471,0.9625,3052.454153,228,M6,False
tomato,13,1861.0,Sampla APMC,-1.1879,0.2361,-202567.41448,226,M0,False
tomato,13,1864.0,Ganaur APMC,0.2677,0.7892,18100.657639,228,M6,False
tomato,13,1868.0,Bowenpally APMC,-0.1958,0.8449,-17304.327295,228,M0,False
tomato,13,1896.0,Navapur APMC,1.2753,0.2052,161200.069252,101,M6,False
tomato,13,1902.0,Vita APMC,0.8922,0.3736,252339.009489,167,M6,False
tomato,13,1903.0,Palus APMC,0.4585,0.647,102794.291523,228,M6,False
tomato,13,1939.0,Ramtek APMC,0.4781,0.633,70764.226626,228,M6,False
tomato,13,1967.0,Karvi APMC,0.8592,0.3911,92905.469916,228,M6,False
tomato,13,1973.0,Kuruppanthura Market,2.3847,0.0179,1770153.26786,223,M6,True
tomato,13,1974.0,Chelakkara Market,2.8147,0.0053,816415.393374,228,M6,True
tomato,13,1975.0,Munnar Market,3.0639,0.0024,1089309.456565,227,M6,True
tomato,13,1977.0,Kottakkal Market,2.3831,0.018,448085.998623,228,M6,True
tomato,13,1978.0,Angamaly Market,2.5004,0.0131,1242487.782482,228,M6,True
tomato,13,1979.0,Kallachi Market,2.3124,0.0217,362130.3317,228,M6,True
tomato,13,1980.0,Taliparamba Market,0.8919,0.3743,361735.52787,116,M6,False
tomato,13,1986.0,Madhavapuram Market,2.929,0.0038,936756.749525,190,M6,True
tomato,13,1987.0,Mulakalacheruvu APMC,0.7716,0.4417,117459.267006,135,M6,False
tomato,13,2006.0,Sasthamkotta Market,1.7836,0.0758,1458631.297286,228,M6,False
tomato,13,2007.0,Piravam Market,2.6756,0.008,1047357.955162,228,M6,True
tomato,13,2008.0,Aralamoodu Market,2.9563,0.0034,1178768.400657,228,M6,True
tomato,13,2011.0,Neyyatinkara Market,2.2876,0.0232,1375096.26825,206,M6,True
tomato,13,2012.0,Attingal Market,1.9565,0.0516,835498.812961,228,M6,False
tomato,13,2013.0,Anchal Market,2.3698,0.0186,2318934.189834,228,M6,True
tomato,13,2015.0,Chengannur Market,2.7257,0.0069,1029153.192541,228,M6,True
tomato,13,2016.0,Kayamkulam Market,2.7262,0.0069,811641.785037,228,M6,True
tomato,13,2019.0,Pampady Market,2.4448,0.0153,1190490.447591,228,M6,True
tomato,13,2020.0,Ettumanoor Market,2.8668,0.0045,1039379.781004,228,M6,True
tomato,13,2021.0,Kanjirappally Market,2.6012,0.0099,2295131.07313,228,M6,True
tomato,13,2022.0,Pala Market,2.7117,0.0072,1331572.200458,228,M6,True
tomato,13,2024.0,Chalakudy Market,3.2208,0.0015,1288478.141559,228,M6,True
tomato,13,2026.0,Chavakkad Market,3.2732,0.0012,746627.194065,228,M6,True
tomato,13,2027.0,Wadakkanchery Market,3.0482,0.0026,707086.388759,228,M6,True
tomato,13,2032.0,Kuthuparambu Market,1.8137,0.0722,608450.337793,122,M6,False
tomato,13,2034.0,Manjeswaram Market,1.9585,0.0514,647629.703475,228,M6,False
tomato,13,2035.0,Kanjangadu Market,1.4577,0.1463,375855.900388,228,M6,False
tomato,13,2036.0,Vamanapuram Market,1.8955,0.0593,679701.786682,228,M6,False
tomato,13,2039.0,Rahata APMC,0.7857,0.4329,142537.257529,228,M6,False
tomato,13,2147.0,Khed(Chakan) APMC,-0.2545,0.7994,-42014.153758,228,M0,False
tomato,13,2148.0,Pune(Pimpri) APMC,-0.0256,0.9796,-3736.935931,228,M0,False
tomato,13,2149.0,Pune(Khadiki) APMC,0.5267,0.5989,65044.217699,228,M6,False
tomato,13,2163.0,Chandrapur(Ganjwad) APMC,1.2442,0.2147,168493.129546,228,M6,False
tomato,13,2173.0,Kathua (F&V),1.1618,0.2465,137964.369864,228,M6,False
tomato,13,2176.0,Thrippunithura Market,2.6196,0.0094,1336228.352847,228,M6,True
tomato,13,2177.0,Pattambi Market,1.9392,0.0537,345187.253059,228,M6,False
tomato,13,2181.0,Khekda APMC,0.5832,0.5603,47994.679477,228,M6,False
tomato,13,2182.0,Jahangirabad APMC,0.482,0.6303,38938.816196,226,M6,False
tomato,13,2183.0,Siyana APMC,0.447,0.6553,59074.665761,214,M6,False
tomato,13,2184.0,Sikanderabad APMC,-0.1063,0.9155,-6491.752202,195,M0,False
tomato,13,2185.0,Anoop Shahar APMC,-0.3096,0.7572,-23912.824098,228,M0,False
tomato,13,2186.0,Sikarpur APMC,0.5451,0.5863,44218.28064,212,M6,False
tomato,13,2188.0,Chutmalpur APMC,1.7479,0.0819,106340.43699,214,M6,False
tomato,13,2190.0,Kairana APMC,-0.3792,0.7049,-16148.780355,214,M0,False
tomato,13,2191.0,Thanabhavan APMC,2.8243,0.0052,147570.820434,228,M6,True
tomato,13,2193.0,Fatehabad APMC,0.7058,0.4811,42742.176569,210,M6,False
tomato,13,2194.0,Achnera APMC,0.087,0.9307,6887.819993,184,M6,False
tomato,13,2195.0,Khairagarh APMC,-1.544,0.1245,-314353.01551,164,M0,False
tomato,13,2196.0,Jagnair APMC,1.3718,0.1715,172318.931431,228,M6,False
tomato,13,2197.0,Fatehpur Sikri APMC,0.0114,0.9909,1256.537558,186,M6,False
tomato,13,2198.0,Samsabad APMC,1.5984,0.1113,251543.728616,228,M6,False
tomato,13,2200.0,Shadabad APMC,0.218,0.8277,28969.379714,226,M6,False
tomato,13,2203.0,Awagarh APMC,2.0623,0.0403,203573.606825,227,M6,True
tomato,13,2204.0,Sirsaganj APMC,1.0048,0.3163,168253.76813,188,M6,False
tomato,13,2205.0,Tundla APMC,0.8453,0.3988,78340.521376,226,M6,False
tomato,13,2206.0,Kiratpur APMC,0.1675,0.8671,23063.459431,218,M6,False
tomato,13,2207.0,Nagina APMC,0.9353,0.3508,228618.042705,191,M6,False
tomato,13,2209.0,Dhanaura APMC,1.4285,0.1545,151725.867723,226,M6,False
tomato,13,2212.0,Anwala APMC,-0.6202,0.5358,-77719.07795,227,M0,False
tomato,13,2214.0,Wazirganj APMC,-0.0452,0.964,-6310.37106,187,M0,False
tomato,13,2218.0,Choubepur APMC,0.5214,0.6027,77830.518,197,M6,False
tomato,13,2222.0,Mohamadabad APMC,0.4446,0.6575,84244.762547,120,M6,False
tomato,13,2223.0,Achalda APMC,0.7255,0.469,91943.798586,201,M6,False
tomato,13,2227.0,Salon APMC,0.2878,0.774,65642.239757,112,M6,False
tomato,13,2228.0,Viswan APMC,0.3942,0.6939,49276.041527,180,M6,False
tomato,13,2236.0,Muskara APMC,1.0729,0.2846,146528.428825,198,M6,False
tomato,13,2239.0,Rudauli APMC,0.7935,0.4284,101562.591358,204,M6,False
tomato,13,2240.0,Nawabganj APMC,0.7438,0.4578,72404.289865,228,M6,False
tomato,13,2243.0,Ahirora APMC,0.7011,0.4841,61917.835482,196,M6,False
tomato,13,2244.0,Doharighat APMC,1.4505,0.1483,367598.427989,225,M6,False
tomato,13,2245.0,Rasda APMC,0.6514,0.5155,71113.354991,217,M6,False
tomato,13,2246.0,Chitwadagaon APMC,-0.0132,0.9895,-1601.927396,190,M0,False
tomato,13,2248.0,Chorichora APMC,0.8014,0.424,234294.856865,174,M6,False
tomato,13,2249.0,Khalilabad APMC,0.7797,0.4364,85633.122814,228,M6,False
tomato,13,2250.0,Gadaura APMC,1.4143,0.1597,224093.000164,129,M6,False
tomato,13,2254.0,Valangaiman APMC,1.643,0.1036,268715.326273,99,M6,False
tomato,13,2269.0,Uluberia APMC,1.3303,0.1847,543654.062707,228,M6,False
tomato,13,2270.0,Sheoraphuly APMC,1.4469,0.1493,523486.804934,228,M6,False
tomato,13,2272.0,Egra/contai APMC,1.4905,0.1375,455948.428305,228,M6,False
tomato,13,2373.0,Gandai APMC,1.6444,0.104,346936.036217,81,M6,False
tomato,13,2422.0,Thirupathur APMC,2.8466,0.0054,308619.14962,99,M6,True
tomato,13,2444.0,FerozpurZirkha(Nagina) APMC,-0.2326,0.8163,-23631.073184,228,M0,False
tomato,13,2481.0,Kota (F&V) APMC,-0.5563,0.5786,-40834.006968,210,M0,False
tomato,13,2487.0,Jalandhar City(Jalandhar) APMC,1.1535,0.2499,159457.636508,228,M6,False
tomato,13,2490.0,Nawan Shahar(Subzi Mandi) APMC,-0.452,0.652,-74982.834024,136,M0,False
tomato,13,2498.0,Amritsar(Amritsar Mewa Mandi) APMC,0.4748,0.6356,29798.873604,164,M6,False
tomato,13,2510.0,Mukerian(Talwara) APMC,-1.288,0.1993,-143461.827417,196,M0,False
tomato,13,2521.0,SMY Nadaun,0.2022,0.8399,33851.159769,228,M6,False
tomato,13,2524.0,SMY Takoli,3.7732,0.0002,315772.363244,228,M6,True
tomato,13,2526.0,SMY Baijnath,0.9611,0.3375,151204.423167,228,M6,False
tomato,13,2527.0,SMY Nagrota Bagwan,-0.2324,0.8165,-30253.436855,194,M0,False
tomato,13,2528.0,SMY Jassur,1.8862,0.0608,298187.946494,185,M6,False
tomato,13,2529.0,SMY Jaisinghpur,1.1893,0.2356,168731.883992,228,M6,False
tomato,13,2537.0,Siliguri APMC,1.1736,0.2418,327410.636638,228,M6,False
tomato,13,2545.0,Rajkot(Veg.Sub Yard) APMC,0.0393,0.9687,6540.921573,228,M6,False
tomato,13,2549.0,Dahod(Veg. Market) APMC,0.3718,0.7104,69443.419286,228,M6,False
tomato,13,2551.0,Vadodara(Sayajipura) APMC,0.4343,0.6645,74576.98872,228,M6,False
tomato,13,2556.0,"Kalol(Veg,Market,Kalol) APMC",-0.8515,0.3958,-154972.979055,161,M0,False
tomato,13,2571.0,"Anand(Veg,Yard,Anand) APMC",0.7513,0.4532,220888.697332,228,M6,False
tomato,13,2584.0,Mansa(Manas Veg Yard) APMC,-0.3118,0.7555,-53382.762229,228,M0,False
tomato,13,2668.0,Kottarakkara Market,2.2187,0.0275,2018482.470866,228,M6,True
tomato,13,2670.0,Chathanoor Market,1.7788,0.0766,1291266.314643,228,M6,False
tomato,13,2673.0,Mannar Market,3.3342,0.001,1209843.426038,226,M6,True
tomato,13,2674.0,Athirampuzha Market,2.6821,0.0079,716133.592473,228,M6,True
tomato,13,2675.0,Thalayolaparambu Market,2.582,0.0105,828791.006028,228,M6,True
tomato,13,2676.0,Adimali Market,2.9008,0.0041,1576660.905083,227,M6,True
tomato,13,2677.0,Vandiperiyar Market,2.5397,0.0118,921308.033597,220,M6,True
tomato,13,2679.0,Kattappana Market,2.2937,0.0227,1010969.087483,228,M6,True
tomato,13,2680.0,Perumbavoor Market,2.0248,0.0441,597240.160471,228,M6,True
tomato,13,2681.0,Kothamangalam Market,1.7906,0.0747,638448.594986,228,M6,False
tomato,13,2682.0,vadakarapathy Market,2.3866,0.0181,268710.61772,171,M6,True
tomato,13,2683.0,Vadakkenchery Market,3.2259,0.0014,1019532.60146,227,M6,True
tomato,13,2684.0,Perinthalmanna Market,0.8957,0.3714,281274.233718,211,M6,False
tomato,13,2685.0,Parappanangadi Market,-0.3152,0.753,-41946.837611,178,M0,False
tomato,13,2686.0,Thirurrangadi Market,0.0157,0.9875,2796.902253,227,M6,False
tomato,13,2687.0,Kondotty Market,1.5483,0.1231,413446.334585,205,M6,False
tomato,13,2689.0,Perambra Market,1.4613,0.1454,466762.922377,212,M6,False
tomato,13,2690.0,Mukkom Market,2.144,0.0335,637991.091735,171,M6,True
tomato,13,2691.0,Quilandy Market,2.5638,0.011,316605.147503,228,M6,True
tomato,13,2692.0,Thamarassery Market,1.8221,0.0698,306071.313138,228,M6,False
tomato,13,2693.0,Chala Market,2.5251,0.0123,683149.347482,227,M6,True
tomato,13,2696.0,Phillaur(Apra Mandi) APMC,0.507,0.6128,70914.466871,167,M6,False
tomato,13,2701.0,Garh Shankar(Mahalpur) APMC,0.7472,0.4559,86500.908164,185,M6,False
tomato,13,2704.0,Amrawati(Frui & Veg. Market) APMC,0.5523,0.5813,84569.784134,228,M6,False
tomato,13,2713.0,Bonai APMC,0.5161,0.6064,208384.381938,188,M6,False
tomato,13,2714.0,Bargarh(Barapalli) APMC,0.7177,0.474,136324.392833,164,M6,False
tomato,13,2720.0,Kendrapara(Marshaghai) APMC,0.2562,0.798,73462.768583,228,M6,False
tomato,13,2721.0,Keonjhar(Dhekikote) APMC,0.7815,0.4353,210111.985506,227,M6,False
tomato,13,2738.0,Udaipur (F&V) APMC,-1.4612,0.1454,-116949.548749,214,M0,False
tomato,13,2739.0,Chomu FV APMC,0.1115,0.9113,9445.546456,227,M6,False
tomato,13,2744.0,Bassi APMC,-1.1931,0.2341,-276487.566088,228,M0,False
tomato,13,2758.0,HanumangarhTown APMC,-0.1733,0.8626,-21274.366908,154,M0,False
tomato,13,2773.0,Mehsana(Mehsana Veg) APMC,0.397,0.6917,54697.191691,228,M6,False
tomato,13,2774.0,Deesa(Deesa Veg Yard) APMC,0.4998,0.6177,93849.151073,228,M6,False
tomato,13,2800.0,Khandhla APMC,1.4783,0.1408,197987.104255,212,M6,False
tomato,13,2803.0,Noida APMC,0.3075,0.7588,27582.14242,228,M6,False
tomato,13,2808.0,Milak APMC,0.5291,0.5974,59959.10725,200,M6,False
tomato,13,2896.0,Sealdah Koley Market APMC,1.0158,0.3108,387302.701196,228,M6,False
tomato,13,2897.0,Habra APMC,0.9884,0.324,336572.212244,228,M6,False
tomato,13,2898.0,Khatra APMC,1.0042,0.3163,488593.160655,228,M6,False
tomato,13,2899.0,Durgapur APMC,1.8325,0.0682,547727.466969,228,M6,False
tomato,13,2900.0,Memari APMC,1.4144,0.1586,415076.231234,228,M6,False
tomato,13,2901.0,Pundibari APMC,0.5968,0.5515,242901.298823,158,M6,False
tomato,13,2905.0,Balarampur APMC,1.8143,0.071,429175.838256,228,M6,False
tomato,13,2907.0,Chevella APMC,-1.374,0.1708,-174292.194138,221,M0,False
tomato,13,2910.0,"New Grain Market , Faridabad APMC",0.5019,0.6162,52367.670583,226,M6,False
tomato,13,2940.0,Tiruchengode APMC,2.1863,0.0312,409652.261444,99,M6,True
tomato,13,2970.0,Thuraiyur APMC,1.3626,0.178,381610.771289,62,M6,False
tomato,13,3014.0,Kalikiri APMC,0.1105,0.9121,11758.431241,228,M6,False
tomato,13,3018.0,L B Nagar APMC,0.6003,0.549,103847.439335,181,M6,False
tomato,13,3044.0,Bagepalli APMC,-0.2773,0.7819,-23496.775683,181,M0,False
tomato,13,3045.0,Harda(F&V) APMC,0.783,0.4354,102552.210547,106,M6,False
tomato,13,3050.0,Khandwa(F&V) APMC,0.9635,0.3371,163356.660097,129,M6,False
tomato,13,3054.0,Dewas(F&V) APMC,0.187,0.8519,10051.439384,130,M6,False
tomato,13,3059.0,Lashkar(F&V) APMC,0.7765,0.4389,118000.352452,132,M6,False
tomato,13,3067.0,Sagar(F&V) APMC,0.9472,0.3453,176869.293187,130,M6,False
tomato,13,3071.0,Jabalpur(F&V) APMC,2.3334,0.0212,154665.540105,130,M6,True
tomato,13,3075.0,Chhindwara(F&V) APMC,-0.0765,0.9392,-5166.688783,90,M0,False
tomato,13,3080.0,Tusura APMC,-0.6096,0.543,-74572.589066,148,M0,False
tomato,13,3084.0,Saraskana APMC,0.0108,0.9914,2762.231106,193,M6,False
tomato,13,3086.0,Godbhaga APMC,2.3816,0.0184,281281.741511,163,M6,True
tomato,13,3087.0,Sahidngar APMC,0.7611,0.4482,216449.810788,111,M6,False
tomato,13,3089.0,Sarankul APMC,1.4751,0.142,255376.319912,172,M6,False
tomato,13,3092.0,Saharpada APMC,0.9896,0.3234,273210.447726,227,M6,False
tomato,13,3093.0,Sohela APMC,1.3233,0.1883,686847.400003,120,M6,False
tomato,13,3100.0,Sonamura APMC,1.9856,0.0483,1373665.10205,228,M6,True
tomato,13,3105.0,Barpathari APMC,0.4834,0.6293,555649.51853,214,M6,False
tomato,13,3117.0,Asansol APMC,1.9312,0.0547,605967.133328,228,M6,False
tomato,13,3130.0,Junnar(Narayangaon) APMC,0.4102,0.682,73918.591365,227,M6,False
tomato,13,3142.0,Kamthi APMC,0.4916,0.6234,122827.901288,228,M6,False
tomato,13,3218.0,Tiphra APMC,0.6951,0.4878,106886.65511,206,M6,False
tomato,13,3297.0,Khariar APMC,1.0742,0.2841,231214.334517,193,M6,False
tomato,13,3299.0,Chuliaposi APMC,1.1588,0.2483,257699.849659,154,M6,False
tomato,13,3300.0,Gopa APMC,0.3703,0.7115,115139.204917,228,M6,False
tomato,13,3301.0,Pattamundai APMC,0.4837,0.6291,171880.53121,228,M6,False
tomato,13,3302.0,Chatta Krushak Bazar APMC,0.3212,0.7484,104364.009601,228,M6,False
tomato,13,3306.0,Nilagiri APMC,1.3251,0.1866,234408.039019,213,M6,False
tomato,13,3308.0,Hindol APMC,1.6768,0.095,276921.010573,228,M6,False
tomato,13,3327.0,Mahabubnagar(Rythu Bazar) APMC,-0.4142,0.6793,-83352.457955,173,M0,False
tomato,13,3332.0,Mehndipatnam(Rythu Bazar) APMC,-2.0717,0.0397,-140531.811066,190,M0,True
tomato,13,3339.0,Falakata APMC,1.3468,0.1795,520161.139489,204,M6,False
tomato,13,3341.0,Karsiyang(Matigara) APMC,1.0069,0.3151,524792.113774,228,M6,False
tomato,13,3344.0,Gangarampur(Dakshin Dinajpur) APMC,1.1192,0.2642,477047.766518,228,M6,False
tomato,13,3346.0,Diamond Harbour(South 24-pgs) APMC,0.6869,0.4929,298691.362275,228,M6,False
tomato,13,3347.0,Kalipur APMC,1.2619,0.2083,442106.419862,228,M6,False
tomato,13,3349.0,Ranaghat APMC,1.48,0.1403,577036.292336,227,M6,False
tomato,13,3350.0,Chakdah APMC,1.7137,0.088,653455.549653,227,M6,False
tomato,13,3352.0,Garbeta(Medinipur) APMC,1.4427,0.1505,521525.27059,228,M6,False
tomato,13,3355.0,Sainthia APMC,2.3655,0.0188,375722.581036,228,M6,True
tomato,13,3374.0,Vankaner(Sub yard) APMC,-1.524,0.13,-426704.538604,130,M0,False
tomato,13,3393.0,Broadway market Market,1.1192,0.2652,674320.404452,125,M6,False
tomato,13,3394.0,North Paravur Market,1.5328,0.1279,825119.979624,126,M6,False
tomato,13,3445.0,APMC Azadpur,0.8513,0.3955,115678.515872,228,M6,False
tomato,13,3449.0,Pune(Manjri) APMC,-0.4197,0.6751,-81375.495494,228,M0,False
tomato,13,3450.0,Pune(Moshi) APMC,0.3886,0.6979,58478.279036,228,M6,False
tomato,13,3452.0,Agriculture Produce Market Committee Hingna,-0.7089,0.4793,-134227.390543,179,M0,False
tomato,13,3626.0,Dablirathan APMC,0.7367,0.4644,190108.854137,57,M6,False
tomato,13,3673.0,Boxonagar,2.0649,0.0401,1517190.297236,228,M6,True
tomato,13,3680.0,Kadamtala,2.1565,0.0321,1023251.742376,228,M6,True
tomato,13,4055.0,Ariyalur(Uzhavar Sandhai),1.1117,0.2691,181149.949647,95,M6,False
tomato,13,4056.0,Jeyankondam (Uzhavar Sandhai ),1.48,0.1422,439615.266233,95,M6,False
tomato,13,4057.0,RSPuram(Uzhavar Sandhai ),0.799,0.4279,385327.520592,53,M6,False
tomato,13,4058.0,Singanallur(Uzhavar Sandhai ),1.2338,0.2203,224541.812221,95,M6,False
tomato,13,4059.0,Pollachi(Uzhavar Sandhai ),2.0413,0.044,285837.738169,95,M6,True
tomato,13,4060.0,Mettupalayam(Uzhavar Sandhai ),1.2608,0.2105,157885.00702,95,M6,False
tomato,13,4061.0,Kurichi(Uzhavar Sandhai ),1.6462,0.1046,327447.441281,66,M6,False
tomato,13,4062.0,Sulur(Uzhavar Sandhai ),0.691,0.4913,151125.492506,95,M6,False
tomato,13,4063.0,Vadavalli(Uzhavar Sandhai ),1.619,0.1088,169331.75184,95,M6,False
tomato,13,4064.0,Sundarapuram(Uzhavar Sandhai ),0.738,0.4637,331206.352147,56,M6,False
tomato,13,4065.0,Cuddalore(Uzhavar Sandhai ),2.0386,0.0443,240280.080166,95,M6,True
tomato,13,4066.0,Chidambaram(Uzhavar Sandhai ),1.8456,0.0688,662511.969132,77,M6,False
tomato,13,4067.0,Viruthachalam(Uzhavar Sandhai ),1.5793,0.1176,315999.951095,95,M6,False
tomato,13,4068.0,Panruti(Uzhavar Sandhai ),1.2697,0.2073,300776.030841,95,M6,False
tomato,13,4070.0,Dharmapuri(Uzhavar Sandhai ),,,250699.35047,95,M6,False
tomato,13,4071.0,Pennagaram(Uzhavar Sandhai ),,,260059.998242,95,M6,False
tomato,13,4072.0,Palacode(Uzhavar Sandhai ),,,394585.396265,65,M6,False
tomato,13,4073.0,Harur(Uzhavar Sandhai ),1.6807,0.0961,262192.19663,95,M6,False
tomato,13,4074.0,AJattihalli(Uzhavar Sandhai ),,,299548.714397,79,M6,False
tomato,13,4075.0,Dindigul(Uzhavar Sandhai ),0.958,0.3405,80436.517682,95,M6,False
tomato,13,4076.0,Palani(Uzhavar Sandhai ),2.0617,0.042,215187.250932,95,M6,True
tomato,13,4077.0,Chinnalapatti(Uzhavar Sandhai ),0.1978,0.8437,20912.632249,95,M6,False
tomato,13,4080.0,Vedasanthur(Uzhavar Sandhai ),1.3065,0.1946,281625.41168,95,M6,False
tomato,13,4081.0,Sampath Nagar(Uzhavar Sandhai ),1.0546,0.2961,361336.288217,57,M6,False
tomato,13,4082.0,Gobichettipalayam(Uzhavar Sandhai ),1.453,0.1495,234187.111306,95,M6,False
tomato,13,4083.0,Sathiyamagalam(Uzhavar Sandhai ),1.0263,0.3092,471251.651189,56,M6,False
tomato,13,4084.0,Periyar Nagar(Uzhavar Sandhai ),0.7541,0.4527,140872.170556,95,M6,False
tomato,13,4085.0,Perundurai(Uzhavar Sandhai ),1.1041,0.2724,193070.649342,95,M6,False
tomato,13,4086.0,Thalavadi(Uzhavar Sandhai ),0.6306,0.5311,315692.060793,53,M6,False
tomato,13,4087.0,Kancheepuram(Uzhavar Sandhai ),1.1169,0.2669,374147.898714,95,M6,False
tomato,13,4088.0,Padappai(Uzhavar Sandhai ),1.1913,0.2365,430252.301709,95,M6,False
tomato,13,4089.0,Sunguvarchatram(Uzhavar Sandhai ),1.4039,0.1636,346801.6506,95,M6,False
tomato,13,4090.0,Kundrathur(Uzhavar Sandhai ),1.8385,0.0691,470151.419457,95,M6,False
tomato,13,4091.0,Karur(Uzhavar Sandhai ),2.3283,0.022,226966.572826,95,M6,True
tomato,13,4092.0,Kulithalai(Uzhavar Sandhai ),3.8229,0.0002,224456.177664,95,M6,True
tomato,13,4093.0,Velayuthampalayam(Uzhavar Sandhai ),1.076,0.2864,291831.555739,59,M6,False
tomato,13,4094.0,Pallapatti (Uzhavar Sandhai ),2.3068,0.0233,213186.19448,95,M6,True
tomato,13,4096.0,Hosur(Uzhavar Sandhai ),1.6496,0.1024,271145.538408,95,M6,False
tomato,13,4097.0,Krishnagiri(Uzhavar Sandhai ),2.4881,0.0146,266959.478182,95,M6,True
tomato,13,4098.0,Kaveripattinam(Uzhavar Sandhai ),1.5864,0.1172,751872.340687,71,M6,False
tomato,13,4099.0,Denkanikottai(Uzhavar Sandhai ),1.458,0.1482,301007.535413,95,M6,False
tomato,13,4100.0,Avallapalli(Uzhavar Sandhai ),1.3517,0.1797,263141.381919,95,M6,False
tomato,13,4102.0,Chokkikulam(Uzhavar Sandhai ),2.4081,0.018,248530.307137,95,M6,True
tomato,13,4103.0,Palanganatham(Uzhavar Sandhai ),1.9806,0.0506,289351.991368,95,M6,False
