crop,state,state_code,district,market,market_id,week_start,iso_year,iso_week,modal_price_weighted,arrivals_tonnes_week,trading_days
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-09-24,2018,39,1147.2222222222224,14.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-10-01,2018,40,1212.5786163522014,15.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-10-08,2018,41,1200.0,17.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-10-15,2018,42,1200.0000000000002,9.999999999999998,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-10-22,2018,43,1200.0,4.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-10-29,2018,44,1200.0000000000002,4.699999999999999,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-11-05,2018,45,1200.0,6.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-11-12,2018,46,1199.9999999999998,8.700000000000001,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-11-19,2018,47,1348.0000000000002,9.999999999999998,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-11-26,2018,48,1353.6842105263158,9.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-12-03,2018,49,1232.867132867133,14.3,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-12-10,2018,50,1240.9448818897636,12.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-12-17,2018,51,1169.6969696969695,9.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-12-24,2018,52,1073.611111111111,7.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2018-12-31,2019,1,1446.153846153846,7.800000000000001,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-01-07,2019,2,1341.891891891892,7.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-01-14,2019,3,1214.5833333333333,4.800000000000001,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-01-21,2019,4,1200.0000000000002,8.299999999999999,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-01-28,2019,5,1066.6666666666667,12.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-02-04,2019,6,1025.6410256410256,15.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-02-11,2019,7,1321.0526315789473,7.6,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-02-18,2019,8,1178.640776699029,10.3,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-02-25,2019,9,1236.2637362637363,9.1,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-03-04,2019,10,1400.0000000000002,8.299999999999999,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-03-11,2019,11,1560.6060606060605,6.6000000000000005,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-03-18,2019,12,1619.047619047619,8.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-03-25,2019,13,1615.0,8.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-04-01,2019,14,1200.0,12.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-04-08,2019,15,1200.0,13.0,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-04-15,2019,16,1200.0,11.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-04-22,2019,17,1260.4651162790697,8.600000000000001,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-04-29,2019,18,1488.888888888889,7.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-05-06,2019,19,1511.214953271028,10.7,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-05-13,2019,20,1799.9999999999998,13.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-05-20,2019,21,1573.7373737373737,9.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-05-27,2019,22,1297.6190476190477,12.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-06-03,2019,23,1200.0,15.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-06-10,2019,24,1442.4657534246576,14.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-06-17,2019,25,1471.4285714285716,18.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-06-24,2019,26,1845.0,14.000000000000002,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-07-01,2019,27,1499.9999999999998,15.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-07-08,2019,28,1761.0,10.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-07-15,2019,29,2712.727272727273,5.499999999999999,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-07-22,2019,30,2894.4444444444443,3.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-07-29,2019,31,2588.709677419354,6.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-08-05,2019,32,2500.0,5.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-08-12,2019,33,2500.0,9.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-08-19,2019,34,2865.454545454545,5.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-08-26,2019,35,2126.315789473684,3.8,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-09-02,2019,36,1588.8297872340424,18.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-09-09,2019,37,1701.3986013986014,14.3,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-09-16,2019,38,1586.7549668874171,15.1,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-09-23,2019,39,2604.838709677419,18.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-09-30,2019,40,2709.090909090909,9.9,4.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-10-07,2019,41,2808.620689655173,17.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-10-14,2019,42,2608.0357142857147,11.199999999999998,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-10-21,2019,43,2216.949152542373,5.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-10-28,2019,44,2377.551020408164,4.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-11-04,2019,45,2471.698113207547,5.3,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-11-11,2019,46,2244.444444444445,5.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-11-18,2019,47,1903.125,6.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-11-25,2019,48,1716.8539325842696,8.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-12-02,2019,49,1674.7126436781612,8.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-12-09,2019,50,1799.9999999999998,9.3,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-12-16,2019,51,1780.0,6.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-12-23,2019,52,1615.3846153846157,6.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2019-12-30,2020,1,1658.333333333333,4.800000000000001,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-01-06,2020,2,2296.153846153846,5.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-01-13,2020,3,2200.0000000000005,4.199999999999999,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-01-20,2020,4,1830.0,6.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-01-27,2020,5,1735.7142857142856,8.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-02-03,2020,6,1500.0,8.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-02-10,2020,7,1500.0,7.1000000000000005,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-02-17,2020,8,1503.7037037037037,8.1,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-02-24,2020,9,1258.3333333333337,9.6,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-03-02,2020,10,1362.3529411764705,8.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-03-09,2020,11,1201.834862385321,10.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-03-16,2020,12,1498.9010989010987,9.1,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-03-23,2020,13,2122.222222222222,3.6,2.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-03-30,2020,14,1610.5263157894738,15.2,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-04-06,2020,15,1910.4895104895104,14.3,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-04-13,2020,16,2195.419847328244,13.1,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-04-20,2020,17,1913.245033112583,15.099999999999998,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-04-27,2020,18,1474.3589743589744,23.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-05-04,2020,19,1459.731543624161,14.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-05-11,2020,20,1228.571428571429,17.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-05-18,2020,21,1025.5434782608695,18.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-05-25,2020,22,900.0000000000001,17.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-06-01,2020,23,900.0,19.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-06-08,2020,24,1070.930232558139,17.200000000000003,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-06-15,2020,25,1233.5403726708073,16.1,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-06-22,2020,26,2107.4766355140187,10.7,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-06-29,2020,27,2952.3809523809523,12.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-07-06,2020,28,3500.0,12.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-07-13,2020,29,3150.0,9.0,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-07-20,2020,30,2526.5151515151515,13.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-07-27,2020,31,2999.9999999999995,11.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-08-03,2020,32,2900.0,14.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-08-10,2020,33,2500.0,12.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-08-17,2020,34,2668.2692307692305,10.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-08-24,2020,35,4215.789473684211,9.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-08-31,2020,36,4902.777777777777,10.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-09-07,2020,37,4500.000000000001,13.099999999999998,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-09-14,2020,38,4408.759124087592,13.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-09-21,2020,39,4000.0,11.6,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-09-28,2020,40,4000.0,14.1,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-10-05,2020,41,3700.657894736842,15.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-10-12,2020,42,3500.0000000000005,14.499999999999998,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-10-19,2020,43,3500.0000000000005,14.099999999999998,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-10-26,2020,44,3103.4482758620684,11.6,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-11-02,2020,45,4248.031496062992,12.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-11-09,2020,46,4471.2,12.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-11-16,2020,47,4010.144927536232,13.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-11-23,2020,48,3611.510791366906,13.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-11-30,2020,49,3499.9999999999995,14.2,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-12-07,2020,50,3135.761589403973,15.1,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-12-14,2020,51,2289.3023255813955,21.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-12-21,2020,52,2007.1428571428569,25.200000000000003,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2020-12-28,2020,53,2500.0,17.5,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-01-04,2021,1,2253.926701570681,19.1,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-01-11,2021,2,1164.678899082569,21.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-01-18,2021,3,1061.764705882353,20.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-01-25,2021,4,1200.0,20.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-02-01,2021,5,1526.0,20.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-02-08,2021,6,1809.5238095238096,18.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-02-15,2021,7,1500.0,19.5,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-02-22,2021,8,1216.0714285714284,22.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-03-01,2021,9,1133.6170212765958,23.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-03-08,2021,10,1000.0,25.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-03-15,2021,11,1000.0,18.700000000000003,4.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-03-22,2021,12,1041.142857142857,17.5,4.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-03-29,2021,13,1200.0,20.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-04-05,2021,14,1672.0720720720722,22.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-04-12,2021,15,1850.5494505494505,18.200000000000003,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-04-19,2021,16,1738.7755102040817,14.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-04-26,2021,17,1298.4251968503938,25.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-05-03,2021,18,1400.0,13.0,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-05-10,2021,19,800.0,27.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-05-17,2021,20,766.5384615384615,26.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-05-24,2021,21,763.3858267716535,25.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-05-31,2021,22,933.0472103004292,23.3,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-06-07,2021,23,900.0,23.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-06-14,2021,24,1288.9830508474577,23.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-06-21,2021,25,1500.0,25.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-06-28,2021,26,1817.8294573643411,25.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-07-05,2021,27,2000.0,23.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-07-12,2021,28,2000.0,26.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-07-19,2021,29,2000.0,22.3,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-07-26,2021,30,2923.7288135593217,23.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-08-02,2021,31,2700.803212851406,24.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-08-09,2021,32,2500.0000000000005,22.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-08-16,2021,33,2500.0,24.3,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-08-23,2021,34,2500.0,23.0,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-08-30,2021,35,2500.0000000000005,24.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-09-06,2021,36,2500.0000000000005,24.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-09-13,2021,37,2500.0,25.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-09-20,2021,38,2584.0336134453783,23.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-09-27,2021,39,3000.0,22.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-10-04,2021,40,3000.0000000000005,21.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-10-11,2021,41,3818.181818181818,20.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-10-18,2021,42,4710.843373493976,16.599999999999998,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-10-25,2021,43,5000.0,14.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-11-01,2021,44,5000.0,13.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-11-08,2021,45,5000.0,8.3,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-11-15,2021,46,5000.000000000001,10.4,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-11-22,2021,47,5305.970149253732,13.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-11-29,2021,48,4999.999999999999,13.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-12-06,2021,49,4694.267515923567,15.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-12-13,2021,50,4000.0,16.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-12-20,2021,51,4000.0,18.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2021-12-27,2021,52,4000.0,20.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-01-03,2022,1,4000.0,18.0,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-01-10,2022,2,3428.5714285714284,17.5,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-01-17,2022,3,2000.0,13.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-01-24,2022,4,2000.0,14.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-01-31,2022,5,2000.0,12.8,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-02-07,2022,6,2000.0,17.099999999999998,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-02-14,2022,7,2000.0,12.6,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-02-21,2022,8,2000.0,12.900000000000002,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-02-28,2022,9,2000.0,13.1,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-03-07,2022,10,2000.0,18.2,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-03-14,2022,11,2000.0,19.9,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-03-21,2022,12,2000.0,18.7,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-03-28,2022,13,2000.0,14.3,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-04-04,2022,14,2000.0,13.8,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-04-11,2022,15,2000.0,15.3,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-04-18,2022,16,2000.0,14.4,7.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-04-25,2022,17,2000.0,14.5,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-05-02,2022,18,2000.0,11.8,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-05-09,2022,19,1587.0813397129184,20.9,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-05-16,2022,20,1698.9690721649483,19.4,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-05-23,2022,21,1932.3383084577115,20.1,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-05-30,2022,22,2473.2394366197186,14.2,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-06-06,2022,23,2467.883211678832,13.7,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-06-13,2022,24,2499.9999999999995,14.1,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-06-20,2022,25,3000.0000000000005,14.9,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-06-27,2022,26,3639.344262295082,12.2,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-07-04,2022,27,2417.037037037037,13.5,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-07-11,2022,28,1800.0000000000002,14.9,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-07-18,2022,29,1993.3333333333333,15.0,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-07-25,2022,30,1485.6410256410256,19.5,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-08-01,2022,31,2317.934782608696,18.4,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-08-08,2022,32,2500.0,17.2,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-08-15,2022,33,2500.0000000000005,20.6,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-08-22,2022,34,2499.9999999999995,13.6,4.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-08-29,2022,35,2080.8080808080813,19.8,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-09-05,2022,36,3006.097560975609,16.400000000000002,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-09-12,2022,37,3500.0,16.2,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-09-19,2022,38,3500.0000000000005,15.3,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-09-26,2022,39,3143.7869822485204,16.900000000000002,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-10-03,2022,40,2800.0,17.8,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-10-10,2022,41,3093.4131736526947,16.7,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-10-17,2022,42,3579.268292682927,16.4,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-10-24,2022,43,3500.0,13.5,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-10-31,2022,44,3500.000000000001,13.799999999999995,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-11-07,2022,45,2500.0,19.5,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-11-14,2022,46,2393.939393939394,16.5,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-11-21,2022,47,1964.0449438202247,17.8,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-11-28,2022,48,2196.1290322580644,15.5,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-12-05,2022,49,2000.0,17.4,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-12-12,2022,50,1690.4761904761906,14.7,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-12-19,2022,51,1500.0,17.8,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2022-12-26,2022,52,1250.5263157894738,19.0,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-01-02,2023,1,1400.0000000000002,18.6,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-01-09,2023,2,1253.3333333333333,18.0,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-01-16,2023,3,1500.0000000000002,16.9,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-01-23,2023,4,1500.0,18.8,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-01-30,2023,5,1500.0,17.2,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-02-06,2023,6,1000.0,22.000000000000004,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-02-13,2023,7,1000.0,18.9,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-02-20,2023,8,1000.0,21.700000000000003,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-02-27,2023,9,1000.0,19.9,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-03-06,2023,10,1253.061224489796,19.6,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-03-13,2023,11,1596.470588235294,17.0,5.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-03-20,2023,12,1400.0000000000002,19.6,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-03-27,2023,13,1700.0,19.2,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-04-03,2023,14,1500.0,18.9,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-04-10,2023,15,1499.9999999999998,19.4,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-04-17,2023,16,1700.5181347150258,19.3,6.0
tomato,Punjab,PB,Mohali,Kharar APMC,1458.0,2023-04-24,2023,17,1800.0000000000002,18.9,6.0
