crop,week_start,label,episode,score,score_type
tomato,2020-08-24,0,,,
tomato,2020-08-31,0,,,
tomato,2020-09-07,0,,,
tomato,2020-09-14,0,,,
tomato,2020-09-21,0,,,
tomato,2020-09-28,0,,,
tomato,2020-10-05,0,,,
tomato,2020-10-12,0,,,
tomato,2020-10-19,0,,,
tomato,2020-10-26,0,,,
tomato,2020-11-02,0,,,
tomato,2020-11-09,0,,,
tomato,2020-11-16,0,,,
tomato,2020-11-23,0,,,
tomato,2020-11-30,0,,,
tomato,2020-12-07,0,,,
tomato,2020-12-14,0,,,
tomato,2020-12-21,0,,,
tomato,2020-12-28,0,,,
tomato,2021-01-04,0,,,
tomato,2021-01-11,0,,,
tomato,2021-01-18,0,,,
tomato,2021-01-25,0,,,
tomato,2021-02-01,0,,,
tomato,2021-02-08,0,,,
tomato,2021-02-15,0,,,
tomato,2021-02-22,0,,,
tomato,2021-03-01,0,,,
tomato,2021-03-08,0,,,
tomato,2021-03-15,0,,,
tomato,2021-03-22,0,,,
tomato,2021-03-29,0,,,
tomato,2021-04-05,0,,,
tomato,2021-04-12,0,,,
tomato,2021-04-19,0,,,
tomato,2021-04-26,0,,,
tomato,2021-05-03,0,,,
tomato,2021-05-10,0,,,
tomato,2021-05-17,0,,,
tomato,2021-05-24,0,,,
tomato,2021-05-31,0,,,
tomato,2021-06-07,0,,,
tomato,2021-06-14,0,,,
tomato,2021-06-21,0,,,
tomato,2021-06-28,0,,,
tomato,2021-07-05,0,,,
tomato,2021-07-12,0,,,
tomato,2021-07-19,0,,,
tomato,2021-07-26,0,,,
tomato,2021-08-02,0,,,
tomato,2021-08-09,0,,,
tomato,2021-08-16,0,,,
tomato,2021-08-23,0,,,
tomato,2021-08-30,0,,,
tomato,2021-09-06,0,,,
tomato,2021-09-13,0,,,
tomato,2021-09-20,0,,,
tomato,2021-09-27,0,,,
tomato,2021-10-04,0,,,
tomato,2021-10-11,0,,,
tomato,2021-10-18,0,,,
tomato,2021-10-25,0,,,
tomato,2021-11-01,0,,,
tomato,2021-11-08,0,,,
tomato,2021-11-15,0,,,
tomato,2021-11-22,0,,,
tomato,2021-11-29,0,,,
tomato,2021-12-06,0,,,
tomato,2021-12-13,0,,,
tomato,2021-12-20,0,,,
tomato,2021-12-27,0,,,
tomato,2022-01-03,0,,,
tomato,2022-01-10,0,,,
tomato,2022-01-17,0,,,
tomato,2022-01-24,0,,,
tomato,2022-01-31,0,,,
tomato,2022-02-07,0,,,
tomato,2022-02-14,0,,,
tomato,2022-02-21,0,,,
tomato,2022-02-28,0,,,
tomato,2022-03-07,0,,,
tomato,2022-03-14,0,,,
tomato,2022-03-21,0,,,
tomato,2022-03-28,0,,,
tomato,2022-04-04,0,,,
tomato,2022-04-11,0,,,
tomato,2022-04-18,0,,,
tomato,2022-04-25,0,,,
tomato,2022-05-02,0,,,
tomato,2022-05-09,0,,,
tomato,2022-05-16,0,,,
tomato,2022-05-23,0,,,
tomato,2022-05-30,0,,,
tomato,2022-06-06,0,,,
tomato,2022-06-13,0,,,
tomato,2022-06-20,0,,,
tomato,2022-06-27,0,,,
tomato,2022-07-04,0,,,
tomato,2022-07-11,0,,,
tomato,2022-07-18,0,,,
tomato,2022-07-25,0,,,
tomato,2022-08-01,0,,,
tomato,2022-08-08,0,,,
tomato,2022-08-15,0,,,
tomato,2022-08-22,0,,,
tomato,2022-08-29,0,,,
tomato,2022-09-05,0,,,
tomato,2022-09-12,0,,,
tomato,2022-09-19,0,,,
tomato,2022-09-26,0,,,
tomato,2022-10-03,0,,,
tomato,2022-10-10,0,,,
tomato,2022-10-17,0,,0.04970533704219956,held_out
tomato,2022-10-24,0,,0.045432480507391994,held_out
tomato,2022-10-31,0,,0.0035821879195658095,held_out
tomato,2022-11-07,0,,0.0002581016790246698,held_out
tomato,2022-11-14,0,,9.31817777392394e-05,held_out
tomato,2022-11-21,0,,6.137321350290827e-05,held_out
tomato,2022-11-28,0,,5.896259542046551e-05,held_out
tomato,2022-12-05,0,,2.0534036044068382e-05,held_out
tomato,2022-12-12,0,,1.9653951383902038e-05,held_out
tomato,2022-12-19,0,,1.932520437222534e-05,held_out
tomato,2022-12-26,0,,2.0534036044068382e-05,held_out
tomato,2023-01-02,0,,9.815545574575153e-05,held_out
tomato,2023-01-09,0,,3.455288380491981e-05,held_out
tomato,2023-01-16,0,,0.004147180189790641,held_out
tomato,2023-01-23,0,,0.0016632026766247676,held_out
tomato,2023-01-30,0,,0.0013569919343412893,held_out
tomato,2023-02-06,0,,0.0027180014057412603,held_out
tomato,2023-02-13,0,,0.0027149321183151678,held_out
tomato,2023-02-20,0,,0.04077893670755297,held_out
tomato,2023-02-27,0,,0.02304535210463936,held_out
tomato,2023-03-06,1,tomato_2023,0.1144107067837761,held_out
tomato,2023-03-13,1,tomato_2023,0.04102658496527794,held_out
tomato,2023-03-20,1,tomato_2023,0.0802808102472781,held_out
tomato,2023-03-27,1,tomato_2023,0.15343889415414122,held_out
tomato,2023-04-03,1,tomato_2023,0.4429806118357954,held_out
tomato,2023-04-10,1,tomato_2023,0.5594162280790923,held_out
tomato,2023-04-17,1,tomato_2023,0.21130815546963355,held_out
tomato,2023-04-24,1,tomato_2023,0.07146855582497509,held_out
tomato,2023-05-01,1,tomato_2023,0.03901878483568286,held_out
tomato,2023-05-08,1,tomato_2023,0.1802945119516522,held_out
tomato,2023-05-15,1,tomato_2023,0.18143462782209874,held_out
tomato,2023-05-22,0,,0.0006213895855737947,held_out
tomato,2023-05-29,1,tomato_2023,0.1298530900436823,held_out
tomato,2023-06-05,1,tomato_2023,0.02365240346306807,held_out
tomato,2023-06-12,1,tomato_2023,0.2808898758234386,held_out
tomato,2023-06-19,1,tomato_2023,0.24899363348490106,held_out
tomato,2023-06-26,1,tomato_2023,0.002133340127207516,held_out
tomato,2023-07-03,1,tomato_2023,0.001343516867294515,held_out
tomato,2023-07-10,1,tomato_2023,0.003649540572226808,held_out
tomato,2023-07-17,1,tomato_2023,0.006617072533958334,held_out
tomato,2023-07-24,0,,0.013907492460491614,held_out
tomato,2023-07-31,0,,0.002924945304492358,held_out
tomato,2023-08-07,0,,0.002277950736201049,held_out
tomato,2023-08-14,0,,0.0001504275928483289,held_out
tomato,2023-08-21,0,,0.00016807848524027824,held_out
tomato,2023-08-28,0,,0.0004836932004542163,held_out
tomato,2023-09-04,0,,0.0005180621180336066,held_out
tomato,2023-09-11,0,,8.21975545794211e-06,held_out
tomato,2023-09-18,0,,7.426871384283812e-06,held_out
tomato,2023-09-25,0,,4.359562578580417e-06,held_out
tomato,2023-10-02,0,,,
tomato,2023-10-09,0,,,
tomato,2023-10-16,0,,,
tomato,2023-10-23,0,,0.0003095772518493979,held_out
tomato,2023-10-30,0,,2.866663849074388e-05,held_out
tomato,2023-11-06,0,,0.009205077244023465,held_out
tomato,2023-11-13,0,,0.12830370327780502,held_out
tomato,2023-11-20,0,,0.5068657463802002,held_out
tomato,2023-11-27,0,,0.3564241029778642,held_out
tomato,2023-12-04,0,,0.061026943412730586,held_out
tomato,2023-12-11,0,,0.005081905790744648,held_out
tomato,2023-12-18,0,,0.04100311822249734,held_out
tomato,2023-12-25,0,,0.0009771972288040865,held_out
tomato,2024-01-01,0,,6.191166628009448e-05,held_out
tomato,2024-01-08,0,,3.0043788645506966e-05,held_out
tomato,2024-01-15,0,,0.0001217648646700287,held_out
tomato,2024-01-22,0,,2.1048008484226114e-05,held_out
tomato,2024-01-29,0,,3.867908485011202e-05,held_out
tomato,2024-02-05,0,,0.0010896126347980997,held_out
tomato,2024-02-12,0,,0.0006857546955842943,held_out
tomato,2024-02-19,0,,0.001432993959541402,held_out
tomato,2024-02-26,0,,0.0003234755757462327,held_out
tomato,2024-03-04,0,,0.004246187286538176,held_out
tomato,2024-03-11,1,tomato_2024,0.0042887221417709,held_out
tomato,2024-03-18,1,tomato_2024,0.00400939512264994,held_out
tomato,2024-03-25,1,tomato_2024,8.66912964567983e-05,held_out
tomato,2024-04-01,1,tomato_2024,0.0008276498834108821,held_out
tomato,2024-04-08,1,tomato_2024,5.272276137365617e-05,held_out
tomato,2024-04-15,1,tomato_2024,0.00010918296702787414,held_out
tomato,2024-04-22,1,tomato_2024,0.00026444330076044465,held_out
tomato,2024-04-29,1,tomato_2024,0.00025372366147386296,held_out
tomato,2024-05-06,1,tomato_2024,0.001226457014510955,held_out
tomato,2024-05-13,1,tomato_2024,0.005671243172882585,held_out
tomato,2024-05-20,1,tomato_2024,0.01077751104925306,held_out
tomato,2024-05-27,1,tomato_2024,0.007600746856770411,held_out
tomato,2024-06-03,1,tomato_2024,0.11941409607700022,held_out
tomato,2024-06-10,1,tomato_2024,0.030139894804994,held_out
tomato,2024-06-17,1,tomato_2024,0.009379684764597497,held_out
tomato,2024-06-24,1,tomato_2024,0.00877033058773117,held_out
tomato,2024-07-01,1,tomato_2024,0.022615802734789473,held_out
tomato,2024-07-08,1,tomato_2024,0.004836872545914598,held_out
tomato,2024-07-15,1,tomato_2024,0.0075163997854272215,held_out
tomato,2024-07-22,1,tomato_2024,0.006283086169948839,held_out
tomato,2024-07-29,0,,0.0006302156278553516,held_out
tomato,2024-08-05,0,,0.000188218995940301,held_out
tomato,2024-08-12,0,,6.151022041376162e-06,held_out
tomato,2024-08-19,0,,7.2025289362977024e-06,held_out
tomato,2024-08-26,0,,4.072690054574155e-06,held_out
tomato,2024-09-02,0,,4.12480937507186e-06,held_out
tomato,2024-09-09,0,,1.1931105462754813e-05,held_out
tomato,2024-09-16,0,,1.5064295471743062e-05,held_out
tomato,2024-09-23,0,,0.0017063636259972692,held_out
tomato,2024-09-30,0,,0.002513837156173474,held_out
tomato,2024-10-07,0,,0.047808838960236695,held_out
tomato,2024-10-14,0,,,
tomato,2024-10-21,0,,,
tomato,2024-10-28,0,,0.00047089380714530497,held_out
tomato,2024-11-04,0,,0.0008893298107102962,held_out
tomato,2024-11-11,0,,0.001088760369979602,held_out
tomato,2024-11-18,0,,0.00010511708280326676,held_out
tomato,2024-11-25,0,,0.0007687434458628337,held_out
tomato,2024-12-02,0,,6.538203843810261e-05,held_out
tomato,2024-12-09,0,,0.0013666502613654452,held_out
tomato,2024-12-16,0,,0.00020369493815395272,held_out
tomato,2024-12-23,0,,0.00017925756089581088,held_out
tomato,2024-12-30,0,,0.00013763441918985164,held_out
tomato,2025-01-06,0,,0.00019629014166841374,held_out
tomato,2025-01-13,0,,3.890217385238992e-05,held_out
tomato,2025-01-20,0,,3.890217385238992e-05,held_out
tomato,2025-01-27,0,,2.6978994255910524e-05,held_out
tomato,2025-02-03,0,,6.684774767972116e-05,held_out
tomato,2025-02-10,0,,4.070393005809551e-05,held_out
tomato,2025-02-17,0,,4.701278683139831e-05,held_out
tomato,2025-02-24,0,,3.05193070622782e-05,held_out
tomato,2025-03-03,0,,0.0003312333161184128,held_out
tomato,2025-03-10,0,,7.803008647765853e-05,held_out
tomato,2025-03-17,1,tomato_2025,5.438670411590042e-05,held_out
tomato,2025-03-24,1,tomato_2025,4.9753824471993345e-05,held_out
tomato,2025-03-31,1,tomato_2025,0.0008231837578401175,held_out
tomato,2025-04-07,1,tomato_2025,0.019679576668391863,held_out
tomato,2025-04-14,1,tomato_2025,0.0012518840025024839,held_out
tomato,2025-04-21,1,tomato_2025,0.013183443462625975,held_out
tomato,2025-04-28,1,tomato_2025,0.026386907377054555,held_out
tomato,2025-05-05,1,tomato_2025,0.9446875782081445,held_out
tomato,2025-05-12,1,tomato_2025,0.054997610329037855,held_out
tomato,2025-05-19,1,tomato_2025,0.06067153875925046,held_out
tomato,2025-05-26,1,tomato_2025,0.02211004558297496,held_out
tomato,2025-06-02,1,tomato_2025,0.0060189319265568034,held_out
tomato,2025-06-09,1,tomato_2025,0.030861544378556535,held_out
tomato,2025-06-16,1,tomato_2025,0.0033966466642157806,held_out
tomato,2025-06-23,1,tomato_2025,0.0016699196798144328,held_out
tomato,2025-06-30,1,tomato_2025,0.004235029927988241,held_out
tomato,2025-07-07,1,tomato_2025,0.0005883319331408068,held_out
tomato,2025-07-14,1,tomato_2025,0.00010267192659779989,held_out
tomato,2025-07-21,1,tomato_2025,9.201688068815413e-05,held_out
tomato,2025-07-28,1,tomato_2025,0.0009891069286435403,held_out
tomato,2025-08-04,0,,0.00018268959603684375,held_out
tomato,2025-08-11,0,,0.0006233538608268369,held_out
tomato,2025-08-18,0,,0.0015035169304588158,held_out
tomato,2025-08-25,0,,0.003452513352347895,held_out
tomato,2025-09-01,0,,0.0011729079930299087,held_out
tomato,2025-09-08,0,,0.001535483363316487,held_out
tomato,2025-09-15,0,,0.00027939820470514935,held_out
tomato,2025-09-22,0,,0.00013191903468931762,held_out
tomato,2025-09-29,0,,7.920396009853749e-05,held_out
tomato,2025-10-06,0,,5.752547710535675e-05,held_out
tomato,2025-10-13,0,,4.0892530806888557e-05,held_out
tomato,2025-10-20,0,,,
tomato,2025-10-27,0,,,
tomato,2025-11-03,0,,,
tomato,2025-11-10,0,,,
tomato,2025-11-17,0,,,
tomato,2025-11-24,0,,,
tomato,2025-12-01,0,,,
tomato,2025-12-08,0,,,
tomato,2025-12-15,0,,,
tomato,2025-12-22,0,,,
tomato,2025-12-29,0,,,
tomato,2026-01-05,0,,,
tomato,2026-01-12,0,,,
tomato,2026-01-19,0,,,
tomato,2026-01-26,0,,,
tomato,2026-02-02,0,,,
tomato,2026-02-09,0,,,
tomato,2026-02-16,0,,,
tomato,2026-02-23,0,,,
tomato,2026-03-02,0,,,
tomato,2026-03-09,0,,,
tomato,2026-03-16,0,,,
tomato,2026-03-23,0,,,
tomato,2026-03-30,0,,,
tomato,2026-04-06,0,,,
tomato,2026-04-13,0,,,
tomato,2026-04-20,0,,,
tomato,2026-04-27,0,,,
tomato,2026-05-04,0,,,
tomato,2026-05-11,0,,,
tomato,2026-05-18,0,,,
tomato,2026-05-25,0,,,
tomato,2026-06-01,0,,,
tomato,2026-06-08,0,,,
tomato,2026-06-15,0,,,
tomato,2026-06-22,0,,,
tomato,2026-06-29,0,,,
tomato,2026-07-06,0,,,
onion,2004-01-05,0,,,
onion,2004-01-12,0,,,
onion,2004-01-19,0,,,
onion,2004-01-26,0,,,
onion,2004-02-02,0,,,
onion,2004-02-09,0,,,
onion,2004-02-16,0,,,
onion,2004-02-23,0,,,
onion,2004-03-01,0,,,
onion,2004-03-08,0,,,
onion,2004-03-15,0,,,
onion,2004-03-22,0,,,
onion,2004-03-29,0,,,
onion,2004-04-05,0,,,
onion,2004-04-12,0,,,
onion,2004-04-19,0,,,
onion,2004-04-26,0,,,
onion,2004-05-03,0,,,
onion,2004-05-10,0,,,
onion,2004-05-17,0,,,
onion,2004-05-24,0,,,
onion,2004-05-31,0,,,
onion,2004-06-07,0,,,
onion,2004-06-14,0,,,
onion,2004-06-21,0,,,
onion,2004-06-28,0,,,
onion,2004-07-05,0,,,
onion,2004-07-12,0,,,
onion,2004-07-19,0,,,
onion,2004-07-26,0,,,
onion,2004-08-02,0,,,
onion,2004-08-09,0,,,
onion,2004-08-16,0,,,
onion,2004-08-23,0,,,
onion,2004-08-30,0,,,
onion,2004-09-06,0,,,
onion,2004-09-13,0,,,
onion,2004-09-20,0,,,
onion,2004-09-27,0,,,
onion,2004-10-04,0,,,
onion,2004-10-11,0,,,
onion,2004-10-18,0,,,
onion,2004-10-25,0,,,
onion,2004-11-01,0,,,
onion,2004-11-08,0,,,
onion,2004-11-15,0,,,
onion,2004-11-22,0,,,
onion,2004-11-29,0,,,
onion,2004-12-06,0,,,
onion,2004-12-13,0,,,
onion,2004-12-20,0,,,
onion,2005-01-03,0,,,
onion,2005-01-10,0,,,
onion,2005-01-17,0,,,
onion,2005-01-24,0,,,
onion,2005-01-31,0,,,
onion,2005-02-07,0,,,
onion,2005-02-14,0,,,
onion,2005-02-21,0,,,
onion,2005-02-28,0,,,
onion,2005-03-07,0,,,
onion,2005-03-14,0,,,
onion,2005-03-21,0,,,
onion,2005-03-28,0,,,
onion,2005-04-04,0,,,
onion,2005-04-11,0,,,
onion,2005-04-18,0,,,
onion,2005-04-25,0,,,
onion,2005-05-02,0,,,
onion,2005-05-09,0,,,
onion,2005-05-16,0,,,
onion,2005-05-23,0,,,
onion,2005-05-30,0,,,
onion,2005-06-06,0,,,
onion,2005-06-13,0,,,
onion,2005-06-20,0,,,
onion,2005-06-27,0,,,
onion,2005-07-04,0,,,
onion,2005-07-11,0,,,
onion,2005-07-18,0,,,
onion,2005-07-25,0,,,
onion,2005-08-01,0,,,
onion,2005-08-08,0,,,
onion,2005-08-15,0,,,
onion,2005-08-22,0,,,
onion,2005-08-29,0,,,
onion,2005-09-05,0,,,
onion,2005-09-12,0,,,
onion,2005-09-19,0,,,
onion,2005-09-26,0,,,
onion,2005-10-03,0,,,
onion,2005-10-10,0,,,
onion,2005-10-17,0,,,
onion,2005-10-24,0,,,
onion,2005-10-31,0,,,
onion,2005-11-07,0,,,
onion,2005-11-14,0,,,
onion,2005-11-21,0,,,
onion,2005-11-28,0,,,
onion,2005-12-05,0,,,
onion,2005-12-12,0,,,
onion,2005-12-19,0,,,
onion,2005-12-26,0,,,
onion,2006-01-02,0,,,
onion,2006-01-09,0,,,
onion,2006-01-16,0,,,
onion,2006-01-23,0,,,
onion,2006-01-30,0,,,
onion,2006-02-06,0,,,
onion,2006-02-13,0,,,
onion,2006-02-20,0,,,
onion,2006-02-27,0,,,
onion,2006-03-06,0,,,
onion,2006-03-13,0,,,
onion,2006-03-20,0,,,
onion,2006-03-27,0,,,
onion,2006-04-03,0,,,
onion,2006-04-10,0,,,
onion,2006-04-17,0,,,
onion,2006-04-24,0,,,
onion,2006-05-01,0,,,
onion,2006-05-08,0,,,
onion,2006-05-15,0,,,
onion,2006-05-22,0,,,
onion,2006-05-29,0,,,
onion,2006-06-05,0,,,
onion,2006-06-12,0,,,
onion,2006-06-19,0,,,
onion,2006-06-26,0,,,
onion,2006-07-03,0,,,
onion,2006-07-10,0,,,
onion,2006-07-17,0,,,
onion,2006-07-24,0,,,
onion,2006-07-31,0,,,
onion,2006-08-07,0,,,
onion,2006-08-14,0,,,
onion,2006-08-21,0,,,
onion,2006-08-28,0,,,
onion,2006-09-04,0,,,
onion,2006-09-11,0,,,
onion,2006-09-18,0,,,
onion,2006-09-25,0,,,
onion,2006-10-02,0,,,
onion,2006-10-09,0,,,
onion,2006-10-16,0,,,
onion,2006-10-23,0,,,
onion,2006-10-30,0,,,
onion,2006-11-06,0,,,
onion,2006-11-13,0,,,
onion,2006-11-20,0,,,
onion,2006-11-27,0,,,
onion,2006-12-04,0,,,
onion,2006-12-11,0,,,
onion,2006-12-18,0,,,
onion,2006-12-25,0,,,
onion,2007-01-01,0,,,
onion,2007-01-08,0,,,
onion,2007-01-15,0,,,
onion,2007-01-22,0,,,
onion,2007-01-29,0,,,
onion,2007-02-05,0,,,
onion,2007-02-12,0,,,
onion,2007-02-19,0,,,
onion,2007-02-26,0,,,
onion,2007-03-05,0,,,
onion,2007-03-12,0,,,
onion,2007-03-19,0,,,
onion,2007-03-26,0,,,
onion,2007-04-02,0,,,
onion,2007-04-09,0,,,
onion,2007-04-16,0,,,
onion,2007-04-23,0,,,
onion,2007-04-30,0,,,
onion,2007-05-07,0,,,
onion,2007-05-14,0,,,
onion,2007-05-21,0,,,
onion,2007-05-28,0,,,
onion,2007-06-04,0,,,
onion,2007-06-11,0,,,
onion,2007-06-18,0,,,
onion,2007-06-25,0,,,
onion,2007-07-02,0,,,
onion,2007-07-09,0,,,
onion,2007-07-16,0,,,
onion,2007-07-23,0,,,
onion,2007-07-30,0,,,
onion,2007-08-06,0,,,
onion,2007-08-13,0,,,
onion,2007-08-20,0,,,
onion,2007-08-27,0,,,
onion,2007-09-03,0,,,
onion,2007-09-10,0,,,
onion,2007-09-17,0,,,
onion,2007-09-24,0,,,
onion,2007-10-01,0,,,
onion,2007-10-08,0,,,
onion,2007-10-15,0,,,
onion,2007-10-22,0,,,
onion,2007-10-29,0,,,
onion,2007-11-05,0,,,
onion,2007-11-12,0,,,
onion,2007-11-19,0,,,
onion,2007-11-26,0,,,
onion,2007-12-03,0,,,
onion,2007-12-10,0,,,
onion,2007-12-17,0,,,
onion,2007-12-24,0,,,
onion,2007-12-31,0,,,
onion,2008-01-07,0,,,
onion,2008-01-14,0,,,
onion,2008-01-21,0,,,
onion,2008-01-28,0,,,
onion,2008-02-04,0,,,
onion,2008-02-11,0,,,
onion,2008-02-18,0,,,
onion,2008-02-25,0,,,
onion,2008-03-03,0,,,
onion,2008-03-10,0,,,
onion,2008-03-17,0,,,
onion,2008-03-24,0,,,
onion,2008-03-31,0,,,
onion,2008-04-07,0,,,
onion,2008-04-14,0,,,
onion,2008-04-21,0,,,
onion,2008-04-28,0,,,
onion,2008-05-05,0,,,
onion,2008-05-12,0,,,
onion,2008-05-19,0,,,
onion,2008-05-26,0,,,
onion,2008-06-02,0,,,
onion,2008-06-09,0,,,
onion,2008-06-16,0,,,
onion,2008-06-23,0,,,
onion,2008-06-30,0,,,
onion,2008-07-07,0,,,
onion,2008-07-14,0,,,
onion,2008-07-21,0,,,
onion,2008-07-28,0,,,
onion,2008-08-04,0,,,
onion,2008-08-11,0,,,
onion,2008-08-18,0,,,
onion,2008-08-25,0,,,
onion,2008-09-01,0,,,
onion,2008-09-08,0,,,
onion,2008-09-15,0,,,
onion,2008-09-22,0,,,
onion,2008-09-29,0,,,
onion,2008-10-06,0,,,
onion,2008-10-13,0,,,
onion,2008-10-20,0,,,
onion,2008-10-27,0,,,
onion,2008-11-03,0,,,
onion,2008-11-10,0,,,
onion,2008-11-17,0,,,
onion,2008-11-24,0,,,
onion,2008-12-01,0,,,
onion,2008-12-08,0,,,
onion,2008-12-15,0,,,
onion,2008-12-22,0,,,
onion,2008-12-29,0,,,
onion,2009-01-05,0,,,
onion,2009-01-12,0,,,
onion,2009-01-19,0,,,
onion,2009-01-26,0,,,
onion,2009-02-02,0,,,
onion,2009-02-09,0,,,
onion,2009-02-16,0,,,
onion,2009-02-23,0,,,
onion,2009-03-02,0,,,
onion,2009-03-09,0,,,
onion,2009-03-16,0,,,
onion,2009-03-23,0,,,
onion,2009-03-30,0,,,
onion,2009-04-06,0,,,
onion,2009-04-13,0,,,
onion,2009-04-20,0,,,
onion,2009-04-27,0,,,
onion,2009-05-04,0,,,
onion,2009-05-11,0,,,
onion,2009-05-18,0,,,
onion,2009-05-25,0,,,
onion,2009-06-01,0,,,
onion,2009-06-08,0,,,
onion,2009-06-15,0,,,
onion,2009-06-22,0,,,
onion,2009-06-29,0,,,
onion,2009-07-06,0,,,
onion,2009-07-13,0,,,
onion,2009-07-20,0,,,
onion,2009-07-27,0,,,
onion,2009-08-03,0,,,
onion,2009-08-10,0,,,
onion,2009-08-17,0,,,
onion,2009-08-24,0,,,
onion,2009-08-31,0,,,
onion,2009-09-07,0,,,
onion,2009-09-14,0,,,
onion,2009-09-21,0,,,
onion,2009-09-28,0,,,
onion,2009-10-05,0,,,
onion,2009-10-12,0,,,
onion,2009-10-19,0,,,
onion,2009-10-26,0,,,
onion,2009-11-02,0,,,
onion,2009-11-09,0,,,
onion,2009-11-16,0,,,
onion,2009-11-23,0,,,
onion,2009-11-30,0,,,
onion,2009-12-07,0,,,
onion,2009-12-14,0,,,
onion,2009-12-21,0,,,
onion,2009-12-28,0,,,
onion,2010-01-04,0,,,
onion,2010-01-11,0,,,
onion,2010-01-18,0,,,
onion,2010-01-25,0,,,
onion,2010-02-01,0,,,
onion,2010-02-08,0,,,
onion,2010-02-15,0,,,
onion,2010-02-22,0,,,
onion,2010-03-01,0,,,
onion,2010-03-08,0,,,
onion,2010-03-15,0,,,
onion,2010-03-22,0,,,
onion,2010-03-29,0,,,
onion,2010-04-05,0,,,
onion,2010-04-12,0,,,
onion,2010-04-19,0,,,
onion,2010-04-26,0,,,
onion,2010-05-03,0,,,
onion,2010-05-10,0,,,
onion,2010-05-17,0,,,
onion,2010-05-24,0,,,
onion,2010-05-31,0,,,
onion,2010-06-07,0,,,
onion,2010-06-14,0,,,
onion,2010-06-21,0,,,
onion,2010-06-28,0,,,
onion,2010-07-05,0,,,
onion,2010-07-12,0,,,
onion,2010-07-19,0,,,
onion,2010-07-26,0,,,
onion,2010-08-02,0,,,
onion,2010-08-09,0,,,
onion,2010-08-16,0,,,
onion,2010-08-23,0,,,
onion,2010-08-30,0,,,
onion,2010-09-06,0,,,
onion,2010-09-13,0,,,
onion,2010-09-20,0,,,
onion,2010-09-27,0,,,
onion,2010-10-04,0,,,
onion,2010-10-11,0,,,
onion,2010-10-18,0,,,
onion,2010-10-25,0,,,
onion,2010-11-01,0,,,
onion,2010-11-08,0,,,
onion,2010-11-15,0,,,
onion,2010-11-22,0,,,
onion,2010-11-29,0,,,
onion,2010-12-06,0,,,
onion,2010-12-13,0,,,
onion,2010-12-20,0,,,
onion,2010-12-27,0,,,
onion,2011-01-03,0,,,
onion,2011-01-10,0,,,
onion,2011-01-17,0,,,
onion,2011-01-24,0,,,
onion,2011-01-31,0,,,
onion,2011-02-07,0,,,
onion,2011-02-14,0,,,
onion,2011-02-21,0,,,
onion,2011-02-28,0,,,
onion,2011-03-07,0,,,
onion,2011-03-14,0,,,
onion,2011-03-21,0,,,
onion,2011-03-28,0,,,
onion,2011-04-04,0,,,
onion,2011-04-11,0,,,
onion,2011-04-18,0,,,
onion,2011-04-25,0,,,
onion,2011-05-02,0,,,
onion,2011-05-09,0,,,
onion,2011-05-16,0,,,
onion,2011-05-23,0,,,
onion,2011-05-30,0,,,
onion,2011-06-06,0,,,
onion,2011-06-13,0,,,
onion,2011-06-20,0,,,
onion,2011-06-27,0,,,
onion,2011-07-04,0,,,
onion,2011-07-11,0,,,
onion,2011-07-18,0,,,
onion,2011-07-25,0,,,
onion,2011-08-01,0,,,
onion,2011-08-08,0,,,
onion,2011-08-15,0,,,
onion,2011-08-22,0,,,
onion,2011-08-29,0,,,
onion,2011-09-05,0,,,
onion,2011-09-12,0,,,
onion,2011-09-19,0,,,
onion,2011-09-26,0,,,
onion,2011-10-03,0,,,
onion,2011-10-10,0,,,
onion,2011-10-17,0,,,
onion,2011-10-24,0,,,
onion,2011-10-31,0,,,
onion,2011-11-07,0,,,
onion,2011-11-14,0,,,
onion,2011-11-21,0,,,
onion,2011-11-28,0,,,
onion,2011-12-05,0,,,
onion,2011-12-12,0,,,
onion,2011-12-19,0,,,
onion,2011-12-26,0,,,
onion,2012-01-02,0,,,
onion,2012-01-09,0,,,
onion,2012-01-16,0,,,
onion,2012-01-23,0,,,
onion,2012-01-30,0,,,
onion,2012-02-06,0,,,
onion,2012-02-13,0,,,
onion,2012-02-20,0,,,
onion,2012-02-27,0,,,
onion,2012-03-05,0,,,
onion,2012-03-12,0,,,
onion,2012-03-19,0,,,
onion,2012-03-26,0,,,
onion,2012-04-02,0,,,
onion,2012-04-09,0,,,
onion,2012-04-16,0,,,
onion,2012-04-23,0,,,
onion,2012-04-30,0,,,
onion,2012-05-07,0,,,
onion,2012-05-14,0,,,
onion,2012-05-21,0,,,
onion,2012-05-28,0,,,
onion,2012-06-04,0,,,
onion,2012-06-11,0,,,
onion,2012-06-18,0,,,
onion,2012-06-25,0,,,
onion,2012-07-02,0,,,
onion,2012-07-09,0,,,
onion,2012-07-16,0,,,
onion,2012-07-23,0,,,
onion,2012-07-30,0,,,
onion,2012-08-06,0,,,
onion,2012-08-13,0,,,
onion,2012-08-20,0,,,
onion,2012-08-27,0,,,
onion,2012-09-03,0,,,
onion,2012-09-10,0,,,
onion,2012-09-17,0,,,
onion,2012-09-24,0,,,
onion,2012-10-01,0,,,
onion,2012-10-08,0,,,
onion,2012-10-15,0,,,
onion,2012-10-22,0,,,
onion,2012-10-29,0,,,
